DIA;TIEMPO_ATRASO;TIEMPO_DESPACHO;TIEMPO_IDA;TIEMPO_ATENCION;TIEMPO_TRASLADO;TIEMPO_DERIVACION;TIEMPO_PROCESO
1;5.721064731091553;7.337727825671089;88.55230140856219;22.93396257342527;40.24438379773544;18.88245080659982;150.35693410729223
2;4.974422862504758;6.869083133528774;88.77783766435492;24.43688277894442;45.84834214987856;18.86766313555343;159.14903610760132
3;5.704735755430374;6.953458477698433;88.6976599052711;24.897710318417243;40.38799784814921;18.941288843171545;158.73529433987574
4;5.704735755430374;6.569239377007196;88.60529946744586;25.7063101189571;38.49477455940823;18.47963155952648;155.0990436221377
5;5.704735755430374;6.654276563086733;88.15307632273179;24.93324563430143;37.31198664517982;18.00372511352952;153.13600745413208
6;5.704735755430374;6.607419728127945;87.62475320920771;24.9577960820888;37.36752399204908;17.69316806477263;148.8967072398094
7;5.704735755430374;6.561458479227458;87.67786124408656;24.983878618512527;40.08489705199227;17.159389541343426;149.19097142526914
8;5.704735755430374;6.604325569833075;87.64835678026498;25.71668966032935;41.996246166669884;17.4549054709727;153.1298578006904
9;4.838955758032398;6.68712887471211;88.91083359960172;25.69593057758485;42.40964751711107;16.940879057887134;153.83818284889497
10;4.838955758032398;6.685338578498427;88.89075669387807;25.766554646550052;42.39484354785747;16.9888044178653;153.939217705475
11;4.838955758032398;6.72542250551258;89.2814872303296;26.033328374982652;42.434074797529185;16.86625402855315;155.12596782432445
12;4.838955758032398;6.696702282412228;90.30674793376734;26.0585054899826;42.46356923359846;16.737852998941325;156.40192035433574
13;4.838955758032398;6.647603029171279;90.30912807894757;26.200013604098352;42.48383785620314;16.9113446913223;157.6519114671366
14;5.900624407409303;6.601565109670844;92.35770784934132;26.196599871087127;42.6113155959445;16.9324216414204;160.09233799719556
15;5.900624407409303;6.690781217801904;91.53120894475735;26.196599871087127;42.89627929614437;16.9888044178653;160.09233799719556
16;5.900624407409303;6.686394391795244;90.96203225899171;26.029400290176138;43.45524991069526;17.00330179983969;160.00206239736985
17;5.900624407409303;6.640321673431213;91.04020907379231;26.1877294734876;43.495296628154065;17.0341206328148;160.03006412948974
18;5.900624407409303;6.57678802667023;91.18937448744217;26.102799017721836;43.465261590059974;17.0341206328148;160.02699929263284
19;5.900624407409303;6.5790751161616505;91.31102999287123;26.033328374982652;44.38316721313201;17.03884958828266;160.9697116169964
20;5.900624407409303;6.617311720375163;90.60115416454278;25.777564043855456;43.868682672351746;17.0341206328148;160.0550926897932
21;5.900624407409303;6.696868456284894;91.53229874962199;26.1390290383567;43.54535502497757;17.009514963543;160.10994125621966
22;5.900624407409303;6.72542250551258;91.31786263294298;26.138415781895155;43.53534334561288;17.11402699634797;160.10818093031725
23;5.900624407409303;6.74038893782798;91.21557286966924;26.14026271735703;43.572623722188915;17.035575696035682;160.1527131665549
24;5.900624407409303;6.74038893782798;90.87268732779103;26.1957384251957;43.1879376686043;17.123312502825957;159.63608751850128
25;5.900624407409303;6.779981965942829;91.05940311004377;26.158767902361976;43.131569035882;17.11402699634797;159.5881250112683
26;15.171787471861535;6.752479030496051;92.19716682406276;26.033328374982652;43.28059955994068;17.20049044087585;160.21687103205772
27;15.171787471861535;6.751723399704297;92.58430183050667;26.017616035756607;43.69805243396171;17.094972500290652;161.24812724918496
28;15.171787471861535;6.79965324394389;91.93242080207563;25.7869119605141;43.26757015687128;17.0395771198931;160.1011396267076
29;15.171787471861535;6.816480387688618;91.79117915571413;25.7668807105313;43.28775367122516;17.0413959489192;160.07649506407387
30;15.171787471861535;6.82568272654726;91.53179576276139;25.76655464655005;43.52408915084491;17.083263522407858;159.92285108258966
