DIA;TIEMPO_ATRASO;TIEMPO_DESPACHO;TIEMPO_IDA;TIEMPO_ATENCION;TIEMPO_TRASLADO;TIEMPO_DERIVACION;TIEMPO_PROCESO
1;4.725542239642493;5.49237851557149;79.18923643542564;18.4997915050888;30.645369336509688;15.7222429764548;136.68748069331713
2;3.4811391253311683;5.58726023796873;78.28467272501888;19.3491597995036;32.5123363788381;15.52244442839175;140.71651147457808
3;4.478616327088957;5.60498034176639;78.5850814027742;20.019964520488426;32.4424595903545;15.257754180245776;140.02766089643882
4;4.478616327088957;5.42192944999614;77.99202078281678;20.3426081061146;31.99831598253973;15.0895943455199;137.9605494665172
5;4.478616327088957;5.516798300533455;76.64947288395729;19.781116370007553;31.259328230421602;14.61572578155975;136.28471914098077
6;4.478616327088957;5.505955408407383;76.07650072217893;19.852660104437;31.16572758793517;14.566626809673199;130.9658922577908
7;4.478616327088957;5.43150970708425;76.3031673675012;19.765416941478627;31.822015276671817;14.235355609591975;132.07379736205763
8;4.478616327088957;5.506535101279827;76.18647053407267;20.13551669097965;31.829854180538657;14.249457754360801;134.85333891063215
9;3.64327524405428;5.50682494771605;77.0152733500056;20.234299888217752;31.99901995974954;14.029065699656625;136.02310836481183
10;3.64327524405428;5.556853828731435;76.54651089594688;20.79347791356055;32.00042791416915;14.0315799929703;136.09464870469643
11;3.64327524405428;5.556853828731435;77.36188289674556;21.127315977876698;31.916044807505905;13.934407883328099;136.67015408474214
12;3.64327524405428;5.465608894685122;77.96273233319141;21.4263294172316;32.24274664808793;13.907075420895225;137.08430013927637
13;3.64327524405428;5.506245254843605;77.49197800710408;21.24398886867905;32.46824093643947;14.021488425473201;137.69641925004976
14;4.2902749429136975;5.450528292817985;78.65062620602632;21.310803080794997;32.46832298964492;14.0891131227241;138.5921240319487
15;4.2902749429136975;5.470365248820005;78.42566499661825;21.429232471324877;32.76827014659915;14.044919216774101;138.5921240319487
16;4.2902749429136975;5.549855332739423;78.07368556936581;21.1456057099488;33.265071124670015;14.22381737628055;138.80080293846973
17;4.2902749429136975;5.456881215810028;78.53295117092193;21.163819226194;33.3608820745985;14.24970118444555;138.5144267051521
18;4.2902749429136975;5.41935174933744;78.38287922564001;21.1456057099488;33.350768310855905;14.1594562340037;138.64058651121638
19;4.2902749429136975;5.41028046346196;78.53975748102766;21.182032742439198;33.46681522170421;14.173867502200725;139.6381729046654
20;4.2902749429136975;5.41935174933744;78.5465637911334;21.1456057099488;33.466192020569956;14.137511960029425;138.9020088463428
21;4.2902749429136975;5.44853920926349;78.97329402183095;21.2485833998707;33.4655688194357;14.130197202038;138.96101936572308
22;4.2902749429136975;5.45251737637248;78.67964293332477;21.413008669817074;33.466192020569956;14.209113791971575;138.7010245517163
23;4.2902749429136975;5.50566556197116;78.45915828468424;21.4309668515544;33.4655688194357;14.0652658978155;138.48519185762314
24;4.2902749429136975;5.52447245007392;77.82570286706687;21.4309668515544;33.46377264400234;14.179453092390725;137.9685050059837
25;4.2902749429136975;5.55090099065734;77.99202078281678;21.4309668515544;33.397699424779915;14.179453092390725;137.93167920909
26;7.696541199396393;5.55090099065734;78.57358488507543;21.42981059806805;33.4655688194357;14.2176228605022;138.5673034953747
27;7.696541199396393;5.559990802485187;78.59379966891174;21.4309668515544;33.77456378900793;14.179388545163599;138.57912446672148
28;7.696541199396393;5.61947018654244;77.99202078281678;21.4309668515544;33.675844824504125;14.162532753370876;138.3314334421541
29;7.696541199396393;5.626009553385096;77.8625759550032;21.410893348029;33.670789390917946;14.168685792105224;138.11396148209408
30;7.696541199396393;5.62772992954705;77.93344388356604;21.412405981598774;33.854975879158644;14.1786712582664;138.28288530314944
