DIA;TIEMPO_ATRASO;TIEMPO_DESPACHO;TIEMPO_IDA;TIEMPO_ATENCION;TIEMPO_TRASLADO;TIEMPO_DERIVACION;TIEMPO_PROCESO
1;3.6684126753754005;3.0512716881105715;28.415881605870073;7.758987406603965;18.193650196797506;6.40397396842372;37.45003862998503
2;3.1866315955439966;3.0083899741106177;30.50899408207584;8.385218912424;18.25745003512345;6.449025355691016;42.75066751418975
3;2.612769231768276;2.915271707121363;29.779333841560653;8.613223744110238;17.33895679750432;6.342369863584049;40.88901744695964
4;2.612769231768276;2.7621996634772783;28.779602307899733;8.958794728044174;16.84863665748599;6.30648619899133;40.01050370274762
5;2.612769231768276;2.9843556471474697;29.236254757642246;8.894669848655207;16.77895114403103;6.270891964719922;40.55297671262102
6;2.612769231768276;2.9382969065628712;28.961704422991932;8.957884389177316;17.026767342822158;6.26412376213402;40.72178288250489
7;2.612769231768276;2.86191535542751;30.202660620643208;8.957555177869452;17.35576549991817;6.146667838471716;41.81947041102314
8;2.612769231768276;2.864383092181335;30.605662786799922;8.948857757625786;17.4975130589882;6.148584809989487;42.80495059293298
9;2.3884093485915456;2.831618989840366;31.41681436820544;8.941575854400373;17.863984013976072;6.0597221914717565;43.47152450967355
10;2.3884093485915456;2.80231696092312;31.696633143547565;9.037144007285466;18.05029912145724;6.0504407954848975;43.978994698595514
11;2.3884093485915456;2.8389693911680456;32.71204865554147;9.074171259555866;18.19235613054598;5.978525854197254;45.16316598292133
12;2.3884093485915456;2.8315869794276827;33.14213525745078;9.053954503505775;18.12268417658798;5.9576834989996446;45.48733289259867
13;2.3884093485915456;2.837860454114587;33.01487934019463;9.14393809267223;17.8913209198308;5.981282740532183;45.23293067153534
14;4.352085598141233;2.8064828910226223;34.00658654782708;9.17117394710333;17.936662949614107;5.939850144456174;45.72531228840479
15;4.352085598141233;2.789873275364259;33.84812317046842;9.249063223648221;17.865841632585095;5.966906290820199;45.57809255927424
16;4.352085598141233;2.7689662828378476;33.70336148292731;9.220609450155935;18.052983065944307;5.915178309564577;45.42409742801121
17;4.352085598141233;2.7339841107111114;33.580385781304834;9.243879787810329;18.249104620119034;5.92922774005299;45.50080985010632
18;4.352085598141233;2.693580502848799;33.541094163481226;9.183046343721882;18.105823883994592;5.949453493405968;45.20506063142429
19;4.352085598141233;2.6998778198601947;33.36044375364317;9.215255218484401;18.432471232223403;5.94630233280093;45.423418001543546
20;4.352085598141233;2.6968879521582627;33.25987552733711;9.171104275088844;18.1873448735877;5.932841193541383;45.126612039685284
21;4.352085598141233;2.710208935777551;33.599564660510765;9.226910271853113;18.15488125170594;5.928508855912772;45.30572191549054
22;4.352085598141233;2.714445508219601;33.4865227331298;9.220075098154636;18.205330626798183;5.966752264577281;45.29458873731765
23;4.352085598141233;2.711247560933468;33.48927453994262;9.250415423905318;18.208015298124558;5.964829256575984;45.469285048259685
24;4.352085598141233;2.706333097699393;33.81472654025813;9.29947926440836;18.12837250645168;5.9812328589490145;45.515175480480664
25;4.352085598141233;2.730512704216243;33.97613310274435;9.294358496207483;18.01864405067294;5.967875503791298;45.54119416657384
26;6.502547607674726;2.7246937378336518;34.3893579611589;9.248937366745533;18.086986386841964;5.99049278443101;45.97021947254639
27;6.502547607674726;2.733168649160691;34.44515803795086;9.23086678929507;18.280372777060794;5.998813829959354;46.31618012672067
28;6.502547607674726;2.7622277315474557;34.22909981422485;9.227001247761818;18.24959713344669;5.988624661657896;46.07088577200761
29;6.502547607674726;2.7687982772851205;34.186758744459866;9.206308979298212;18.302152963231787;5.988759900784681;46.08759239943065
30;6.502547607674726;2.774227521811331;33.967779645750035;9.19164599030833;18.219392210899343;6.0035576195015805;45.66349167935999
