TEV1
28
48
68
13
123
14
60
141
8
21
18
11
59
31
126
49
1
34
69
2
324
16
14
32
111
103
71
13
47
1
45
76
125
69
195
9
140
28
66
72
24
77
60
13
67
4
46
29
32
196
303
48
27
138
156
5
119
109
66
271
21
51
61
28
83
7
7
4
23
42
16
22
54
44
92
73
230
10
343
101
192
38
49
14
43
207
59
126
7
53
17
61
63
35
216
29
56
319
51
189
181
110
81
135
6
59
36
89
120
3
104
127
26
109
1
25
176
63
65
104
127
19
171
62
56
148
34
44
69
117
106
99
42
19
33
24
13
26
3
17
3
2
64
227
1
126
8
35
4
19
19
25
20
122
162
6
10
27
10
56
23
0
55
167
18
95
50
11
21
43
85
19
109
130
36
31
34
54
78
252
154
58
239
130
134
6
59
127
82
24
62
55
13
73
24
20
12
15
67
128
64
92
188
210
45
33
44
19
53
67
301
264
119
264
3
13
138
1
80
215
321
467
236
20
8
12
219
56
50
28
66
120
182
22
34
31
2
6
48
18
285
18
198
130
110
49
129
97
3
91
118
106
26
46
4
30
155
1
19
78
101
26
28
12
20
24
43
103
64
73
100
41
65
42
40
289
92
109
2
75
30
11
229
65
31
102
21
2
10
44
14
4
51
23
239
25
100
67
175
38
36
8
13
59
4
17
76
7
51
63
29
75
0
155
77
32
30
122
53
66
250
70
18
70
147
33
159
9
5
9
19
50
367
8
22
67
16
227
32
7
47
54
41
36
107
14
5
31
124
115
28
51
7
2
21
273
5
50
131
16
148
69
217
87
46
126
87
61
112
51
57
173
23
9
44
34
7
1
163
65
107
43
18
63
12
47
5
111
94
86
2
6
34
38
123
1
83
122
71
0
22
47
6
28
15
20
18
5
3
1
253
32
136
57
80
93
15
30
73
0
329
75
24
65
23
114
24
10
13
3
105
33
45
39
24
16
104
200
52
12
375
226
11
15
1
3
17
92
127
17
57
120
30
27
126
65
35
36
86
5
21
110
32
43
0
17
47
78
65
74
25
99
58
12
23
3
57
18
21
62
91
40
71
59
20
66
78
43
25
59
78
41
59
94
10
251
155
137
63
181
34
30
81
84
59
93
77
49
45
64
52
155
75
1
16
18
237
34
55
41
2
44
20
10
20
8
181
71
116
76
34
10
12
63
21
79
52
16
60
106
25
120
74
19
21
19
16
6
176
28
45
112
214
62
72
94
56
80
72
59
160
111
22
65
6
4
12
55
39
19
45
6
19
18
190
20
47
56
11
145
159
22
103
62
12
46
26
19
60
97
23
185
61
3
269
354
4
20
119
23
78
488
13
19
18
66
2
23
33
7
60
16
38
103
17
86
36
178
22
27
8
116
142
30
16
81
13
62
116
59
19
54
43
138
27
1
19
25
7
109
88
14
4
62
5
14
96
89
281
27
3
53
30
116
68
107
148
135
18
55
1
17
10
8
36
295
5
9
7
26
2
3
155
4
183
40
12
109
57
1
43
16
61
67
187
12
95
34
4
16
10
98
28
21
30
114
3
37
5
6
16
8
12
25
165
175
31
100
198
107
82
39
22
125
28
10
7
1
8
2
27
102
17
47
19
148
77
78
12
217
1
35
200
58
33
27
214
115
67
92
26
6
65
99
106
86
33
242
50
7
17
49
32
73
31
76
28
41
38
28
7
229
64
17
3
15
15
11
1
61
293
53
1
54
10
37
82
36
9
126
152
