TEV6
32
62
80
35
87
194
15
292
21
25
237
7
16
32
46
4
38
63
68
24
5
12
10
39
215
159
39
45
26
61
13
134
30
12
30
4
3
93
19
1
36
33
7
19
100
35
145
0
2
118
70
61
15
25
15
109
28
28
3
24
79
159
39
62
27
79
6
101
16
175
63
17
59
107
61
29
6
8
1
78
11
70
133
79
27
79
10
5
121
103
219
16
64
141
25
38
41
21
8
69
42
22
8
129
109
8
72
154
195
6
10
11
30
30
262
12
26
100
184
28
30
57
156
6
73
265
163
200
45
127
69
98
82
8
127
6
50
30
57
56
45
24
8
11
25
38
74
62
16
5
43
70
8
69
38
48
44
13
72
186
231
53
63
48
14
62
52
16
99
31
105
2
191
22
71
14
3
78
28
38
4
105
72
27
42
64
66
44
194
78
57
52
63
42
5
23
21
25
46
32
85
55
72
26
12
139
150
81
117
49
88
198
4
10
49
7
9
2
82
75
141
1
7
58
3
51
2
124
176
148
31
18
49
65
94
60
4
65
52
32
70
14
67
12
48
3
104
5
66
73
10
106
14
14
60
8
1
14
47
86
8
36
57
0
17
226
17
93
26
74
16
6
6
50
68
31
15
17
5
82
87
2
11
112
309
16
156
20
94
3
21
48
51
45
17
12
57
28
19
100
28
18
2
24
39
103
36
29
29
43
67
13
25
44
69
3
119
1
76
193
43
17
60
21
36
68
118
82
20
134
45
2
50
40
67
54
75
50
114
10
61
38
18
36
50
16
6
108
14
121
208
31
118
18
138
50
66
2
79
117
11
28
38
49
1
38
9
91
15
52
2
112
3
145
23
13
2
16
125
87
84
95
98
58
23
84
14
29
38
3
10
77
114
154
10
19
22
6
19
17
35
151
7
33
65
124
67
61
5
31
21
73
105
47
120
98
40
24
35
64
3
27
275
26
24
122
19
51
5
56
22
27
33
6
5
17
13
32
122
17
33
18
165
32
20
12
21
81
43
76
115
38
105
27
113
2
7
10
19
34
103
44
42
1
70
12
131
44
19
5
124
123
125
37
24
21
17
84
60
138
55
30
26
22
49
140
13
5
107
37
9
69
142
77
19
60
12
49
15
35
154
63
42
1
10
9
73
151
173
36
6
55
35
7
37
54
22
53
14
28
277
25
1
30
13
12
50
15
412
16
