TEV5
3
20
2
2
4
19
14
55
66
32
44
23
11
4
46
92
26
59
48
6
72
64
15
75
5
175
1
33
9
21
22
41
6
8
36
2
54
44
9
7
55
35
183
18
43
31
12
51
129
106
37
24
60
1
4
8
26
4
13
12
169
2
15
9
23
4
78
17
30
32
17
3
3
18
1
15
23
22
21
8
90
23
71
14
15
7
95
2
49
11
27
36
3
1
61
26
18
10
14
44
52
25
19
2
29
35
9
10
12
25
42
107
89
20
100
13
90
1
5
60
41
49
44
0
88
5
28
16
8
1
68
11
0
1
41
129
42
37
11
103
8
119
47
31
6
89
11
88
19
53
32
66
13
2
27
47
18
42
98
20
4
13
25
98
30
158
66
9
13
80
39
27
11
95
34
60
2
41
8
36
70
79
7
76
8
6
20
4
46
43
21
7
19
23
47
5
6
16
86
3
55
2
60
72
45
3
11
70
11
95
1
5
27
29
5
34
24
123
42
125
9
9
42
20
104
74
88
99
25
25
16
1
28
6
5
33
50
78
1
10
27
22
3
4
69
8
92
27
14
11
43
72
69
17
64
52
2
11
1
11
149
25
41
8
157
5
3
53
1
2
28
31
50
48
25
24
10
35
50
38
5
13
10
37
4
17
64
52
96
120
10
42
3
42
42
96
2
34
17
4
4
33
4
24
14
12
41
52
63
23
8
45
0
3
47
12
54
20
21
7
2
7
51
87
23
38
8
83
14
19
22
3
5
7
11
21
19
4
9
3
2
11
22
12
6
23
2
48
43
105
11
19
41
22
13
41
32
82
39
0
16
32
105
28
13
84
18
72
23
13
88
10
38
6
23
3
49
11
16
34
11
32
4
50
2
14
38
25
16
59
13
6
15
19
33
8
34
35
40
116
36
25
2
33
16
11
17
54
27
6
183
1
48
12
24
5
7
41
4
18
11
7
3
70
42
16
8
51
38
31
3
132
31
70
0
21
18
20
10
19
3
19
40
5
95
56
36
22
42
64
27
91
16
65
11
45
20
47
63
75
21
1
52
65
156
7
55
66
79
6
21
71
14
53
3
0
65
22
9
6
19
21
15
91
136
56
5
3
34
20
90
1
36
8
32
31
28
14
29
51
83
53
22
68
9
14
29
12
3
1
122
23
21
16
5
1
10
1
8
174
58
8
77
57
54
27
33
63
62
10
5
67
71
44
31
6
11
28
23
36
98
49
6
44
25
45
18
10
25
5
1
2
2
47
4
26
5
35
88
3
157
39
8
13
43
95
5
44
21
21
54
8
2
42
53
19
5
1
149
42
32
7
43
18
57
20
13
2
21
22
1
49
21
40
136
42
2
43
25
80
19
0
31
34
72
10
10
11
13
63
3
31
7
43
45
98
12
13
7
37
78
6
3
69
15
51
36
12
0
10
148
17
4
2
19
24
135
7
29
23
30
15
3
83
36
64
19
4
4
41
13
102
86
18
67
47
23
11
90
3
0
2
2
6
3
42
0
14
72
50
2
34
82
12
13
11
9
23
4
152
26
14
4
3
6
18
15
14
19
30
50
140
1
34
8
10
3
29
12
76
2
34
85
28
8
27
70
25
2
68
17
44
1
1
23
31
100
21
3
11
15
26
34
51
15
37
9
15
17
83
27
3
37
9
1
18
24
57
19
10
42
31
153
57
10
56
12
39
19
25
46
54
29
59
16
2
109
47
2
7
0
25
11
45
52
11
73
7
1
37
104
6
7
7
24
14
12
50
110
103
15
116
40
14
10
12
38
