TEV4
3
1
5
2
24
25
39
2
13
3
15
1
16
1
7
7
7
8
1
1
6
2
16
12
10
36
14
24
11
9
12
44
17
17
5
1
6
7
14
3
5
20
6
0
5
15
4
8
29
8
3
6
15
11
23
6
7
27
12
4
1
21
3
9
27
21
29
5
11
10
19
9
21
26
11
4
1
7
4
23
27
10
8
2
11
1
15
5
2
19
22
28
4
10
15
9
23
12
28
25
9
9
24
2
9
23
6
15
2
8
22
2
9
10
23
42
40
5
5
7
16
5
15
7
1
3
22
9
30
23
6
23
18
16
12
3
46
13
12
14
1
2
15
20
3
14
19
14
11
22
2
25
1
9
1
1
38
29
16
7
22
10
25
52
22
33
20
7
1
10
5
7
32
44
10
2
2
4
10
35
43
16
31
5
15
8
13
7
14
45
2
6
36
39
6
15
28
7
13
15
1
4
5
3
12
1
2
2
30
4
2
25
29
14
1
0
2
4
9
4
2
4
4
17
10
5
3
16
1
9
8
1
2
6
6
4
10
2
26
27
2
7
25
1
9
7
15
25
9
9
2
14
8
4
2
11
2
2
1
2
54
7
0
13
7
3
1
2
7
16
1
31
5
7
24
29
35
29
18
0
11
18
9
0
16
25
6
1
16
7
23
0
51
1
5
6
7
4
31
12
37
5
6
2
3
4
3
0
7
40
11
9
8
53
3
3
5
5
6
18
16
2
34
15
8
13
17
15
19
3
3
14
6
43
35
5
17
25
4
1
39
38
17
24
26
4
10
7
6
40
28
21
11
8
6
63
9
2
21
6
9
1
6
13
44
2
22
8
4
0
30
6
20
0
4
25
3
21
8
8
7
35
4
5
12
7
2
0
3
20
15
11
1
15
8
27
2
16
19
11
5
58
1
18
9
15
2
12
21
17
19
12
8
4
8
4
8
3
4
12
22
14
19
1
4
4
6
30
23
12
1
3
39
5
0
9
4
6
2
28
31
3
22
64
24
5
3
7
13
66
1
10
4
5
11
6
11
21
16
5
18
5
5
0
42
8
27
8
2
1
18
30
24
7
27
37
9
3
2
15
0
3
4
18
12
0
17
17
6
8
0
16
14
15
3
14
1
25
3
1
10
26
13
15
7
10
18
28
6
5
77
5
1
3
29
8
6
19
23
3
3
17
7
11
63
13
26
1
5
31
24
4
46
24
1
9
7
20
13
5
12
3
3
4
1
11
0
3
9
7
1
28
5
4
29
28
0
2
30
12
30
24
1
14
7
1
2
15
3
12
0
7
8
0
3
5
21
20
15
5
36
22
9
8
4
4
19
19
3
8
5
41
5
3
8
1
1
6
12
21
5
10
23
4
2
24
50
14
14
0
8
14
20
15
9
6
9
19
2
20
7
14
5
1
6
4
1
3
2
20
8
7
6
5
11
26
2
5
12
5
30
3
8
24
9
2
3
7
35
19
11
7
17
70
2
4
23
6
21
10
11
23
1
14
3
16
8
7
2
12
3
18
2
15
12
5
22
20
4
8
38
15
6
37
2
29
25
14
1
15
8
3
3
15
7
20
3
24
11
25
8
15
4
8
8
27
19
10
12
23
3
33
22
12
10
1
1
20
15
9
7
2
14
11
16
3
7
9
44
11
17
2
35
35
3
44
0
23
30
6
67
3
5
27
0
6
10
13
16
19
10
6
17
12
88
6
8
3
8
12
4
9
4
18
11
48
29
9
25
12
3
3
2
21
28
3
9
5
26
16
18
3
37
4
4
30
6
5
32
5
9
17
12
11
3
7
6
14
17
27
10
13
15
1
22
21
7
1
5
7
1
10
12
9
0
6
11
8
25
16
9
29
28
17
5
40
27
2
20
26
9
28
12
6
2
2
14
0
6
29
6
6
3
31
1
6
3
18
1
2
12
4
6
7
25
9
5
4
13
52
5
14
6
6
42
13
21
1
4
19
2
1
27
30
4
4
2
5
9
13
0
7
70
10
43
1
29
25
2
34
13
15
13
5
63
1
11
18
13
18
18
8
8
23
22
10
3
8
2
6
2
8
11
6
24
30
5
4
8
13
28
2
12
38
22
9
51
18
5
14
0
6
28
4
10
7
10
32
14
28
14
3
4
5
1
8
5
0
9
14
11
8
3
16
11
33
0
9
5
3
18
41
20
31
40
2
18
2
34
27
6
9
17
1
3
1
1
19
6
2
4
24
8
1
13
25
7
6
8
9
9
3
12
48
22
8
2
30
4
9
11
4
12
7
36
14
5
8
1
0
64
57
17
10
4
1
102
16
1
1
1
3
16
6
3
16
1
15
3
7
21
1
7
6
9
8
6
13
56
8
19
34
13
54
8
14
7
1
7
8
37
3
1
4
15
7
5
8
2
10
9
19
37
20
2
2
7
10
4
54
1
37
5
46
8
11
5
14
12
5
10
50
18
9
2
3
7
3
1
14
2
0
8
12
2
8
15
1
2
21
0
12
3
23
18
38
5
4
20
6
54
17
1
15
5
11
22
48
9
3
1
23
3
3
0
15
43
17
5
18
12
14
47
28
0
2
6
6
6
9
3
1
9
20
17
13
20
6
31
40
5
12
32
0
1
4
15
9
16
4
8
2
1
2
2
2
5
9
2
70
38
5
20
28
7
8
2
24
3
2
14
0
5
29
0
31
26
19
13
3
0
10
1
2
4
13
6
9
5
11
12
7
3
2
15
22
6
25
0
7
1
28
20
10
1
15
26
7
1
2
46
4
5
4
17
7
9
17
8
14
1
15
20
8
28
7
0
13
27
4
14
3
3
15
2
20
10
34
12
12
3
32
8
4
8
24
53
86
3
11
4
8
6
9
5
5
4
2
6
2
0
4
2
10
14
9
32
15
23
2
1
24
7
4
10
8
12
2
8
0
20
35
75
13
1
1
26
8
18
2
10
1
5
8
19
10
0
12
1
3
46
24
1
14
21
3
41
35
16
33
3
5
1
17
11
1
5
7
74
15
4
1
14
10
1
11
20
3
16
10
21
28
10
5
8
4
13
1
21
9
38
24
4
1
11
15
0
9
19
25
9
23
2
5
41
8
5
2
7
7
15
17
5
5
9
0
4
7
4
13
25
2
24
10
7
27
19
13
5
9
24
33
7
23
42
8
14
10
7
0
20
0
3
2
15
1
2
11
3
20
5
7
9
4
10
10
16
37
27
11
6
48
0
45
35
36
17
14
10
13
20
5
29
15
13
6
18
5
2
34
19
7
34
2
40
31
15
11
18
1
20
8
22
11
11
6
24
20
14
1
6
15
6
14
5
3
8
27
8
10
8
2
2
31
16
20
14
8
13
34
25
5
28
8
6
22
3
1
8
6
1
17
32
46
0
2
14
6
8
6
27
7
14
12
19
5
26
1
1
27
36
13
43
38
14
2
4
8
3
8
29
15
7
8
0
5
0
8
24
17
2
12
5
2
20
23
4
39
5
10
4
35
27
0
10
11
5
45
13
5
4
22
12
5
2
8
4
0
18
5
1
13
2
45
5
30
2
51
30
11
1
6
33
6
57
2
48
9
3
5
11
4
16
9
24
1
1
20
8
1
5
1
11
15
6
2
17
7
19
3
8
13
10
18
39
17
8
31
7
14
29
42
5
6
1
3
0
10
9
7
7
2
4
10
2
16
2
4
3
11
8
18
1
3
6
0
14
18
16
13
66
22
3
35
65
13
21
9
3
7
9
22
11
5
12
24
18
5
23
21
34
9
30
26
6
1
2
9
7
9
2
4
15
16
8
13
10
113
10
3
