DIA;TIEMPO_ATRASO;TIEMPO_DESPACHO;TIEMPO_IDA;TIEMPO_ATENCION;TIEMPO_TRASLADO;TIEMPO_DERIVACION;TIEMPO_PROCESO
1;0.0;9.49335724881032;137.9520304016606;41.803425152789686;75.22487765418991;22.360850421121604;165.94795241677227
2;0.2548495408409508;8.701064924563216;159.4518262242876;34.40742029070729;71.5759445349847;25.872082915686068;230.664960576331
3;0.2548495408409508;9.194791199169806;144.4497959628128;34.48977702724259;72.14725631501588;22.957254624682996;220.1832176034348
4;0.2548495408409508;9.320155656881498;143.65006311072693;33.79613729355327;71.29028864496915;25.2856254544775;223.0134069393859
5;0.2548495408409508;9.702126976948861;151.67290021252256;33.81691994799675;71.10174183968235;23.091922543125044;237.59277219481356
6;0.2548495408409508;9.600128085706425;154.63182987604534;33.791891323977545;66.33536254623007;22.975353910819397;236.7133467415441
7;107.06283891533576;10.626855632741695;183.30066504509682;33.81526627950997;64.86929737465543;22.806211590069996;262.555103414629
8;107.06283891533576;9.992355724299372;183.0965698515538;33.7154638716145;65.02232486025669;22.9859152866404;261.63453718328606
9;107.06283891533576;10.579717289332615;174.26266662004272;33.7833993848261;65.61959318868325;22.964792534998395;256.23924485238894
10;107.06283891533576;10.610838656394908;169.15542602825974;33.800383263129;66.48125562244937;22.992014678351012;254.02644588808042
11;107.06283891533576;10.718920002131501;167.99807518220507;33.6721339550017;66.48125562244937;22.803091606907476;253.11160835496958
12;106.9342331491116;10.67862317944204;172.2881558942925;33.620275843514655;66.48125562244937;23.095704337431556;256.3597534202908
13;106.9342331491116;10.299624985772057;172.858266385688;34.005519055322075;66.09107212684349;22.80952576703438;255.81746486473236
14;106.9342331491116;10.652435210881439;169.2587604037358;34.43205862967276;66.48125562244937;22.8961435921619;253.9639335003509
15;106.9342331491116;10.6419600234572;167.58612556530346;35.19606805449782;65.94399352963597;22.97007322290889;252.59974258069406
16;106.9342331491116;10.297775694955513;164.41469592539212;35.23905414474809;66.20247135573582;23.04080981203597;249.73914410677136
17;106.9342331491116;10.235943914345778;161.4406457357534;35.262066006389475;66.430567573956;22.980634598729893;249.45778419119296
18;106.9342331491116;10.040707660107671;161.23048459172827;35.25183851232664;65.76891027078993;22.954231159177404;248.11688505963156
19;106.9342331491116;10.046757653792286;161.1619326864556;35.20685950252334;65.77007859646766;23.035458914291425;248.09174527144097
20;106.9342331491116;10.058857641161529;161.1619326864556;35.20609427080806;65.76891027078993;22.927827719624904;246.94170595066694
21;103.77334289148656;9.942535618380182;165.31362741913873;35.1009255864089;65.29067673207626;23.15525184381566;249.73914410677142
22;103.23786962647418;9.968201306323957;167.81169080888594;34.96703400717655;64.36234460245977;23.090507389459226;250.76782277634013
23;103.23786962647418;9.968201306323957;167.72896489838064;34.32280692846487;65.00841327065659;23.22125687489375;249.96480282455695
24;103.23786962647418;9.919646028643145;167.78927816505802;34.0375012789939;64.59181236667393;23.327621294182986;249.78427585032847
25;103.23786962647418;9.919646028643145;165.54035168639638;34.16909061164275;64.05891625537146;23.26549318811844;248.42299625508795
26;103.23786962647418;9.92536713255777;165.09865841052158;34.9563815821194;63.58829813101627;23.25917402029164;247.42290488847584
27;103.23786962647418;9.930957849128886;164.9160945670991;34.874399106728305;63.85684467156911;23.253281030889877;247.14793406687062
28;103.23786962647418;9.932217240769184;161.22097785896483;34.8334078690328;64.49359975919916;23.229339384302694;245.4613007538876
29;103.23786962647418;10.010977452896908;164.0246286920028;34.47452547136515;63.770311343807656;23.24444154678724;245.4538373192425
30;103.23786962647418;9.930202214144707;161.0733649276916;35.205282555672426;64.08058970873499;23.40243311360325;244.44403018342203
