DIA;TIEMPO_ATRASO;TIEMPO_DESPACHO;TIEMPO_IDA;TIEMPO_ATENCION;TIEMPO_TRASLADO;TIEMPO_DERIVACION;TIEMPO_PROCESO
1;0.0;2.7014465264629965;40.23371164566775;12.25323748510589;22.747111743417474;5.903460068078884;45.694237552888275
2;0.0;2.70037863114399;42.13143952474904;9.50865090167767;20.702127511454478;6.1606183020904846;50.684395363808555
3;0.0;2.8763364283060544;39.58226161348137;9.852148654956155;20.466445516814133;5.737369084250604;48.62467024592528
4;0.0;2.9157681029547597;40.110380822925826;9.625387989176422;20.76915664113908;5.988019681955075;50.81056058324385
5;0.0;3.03407817743021;42.21049673890968;9.557489929095489;20.625122526891513;5.867842275150676;52.37981210288565
6;0.0;2.953372440275952;41.2806862902293;9.51357669193402;19.543421336081337;5.88033523372067;51.18243772696073
7;35.21545539956071;3.0420295204712513;48.9815276001976;9.574208043041828;18.579670739549;5.779171242676465;62.842280130959104
8;35.21545539956071;2.9787505305782607;49.48800744478553;9.437536950519256;18.32296746150348;5.840261467602924;62.56313724582507
9;35.21545539956071;3.0179158539381454;48.743398336808184;9.325932630075187;18.24038379099302;5.853463299198164;61.41924203870822
10;35.21545539956071;3.0662423861356336;47.68727205718007;9.26553843825511;18.32879760670776;5.839741894353252;60.49487191412904
11;35.21545539956071;3.0705202518740595;46.95806463432351;9.154608635145703;18.368670477041125;5.786065765709064;59.89591525742379
12;35.628889858791;3.0825777741267966;48.698208014153224;9.063759883634807;18.582078744734392;5.889533002734304;61.292254878954445
13;35.628889858791;3.0127631038647342;48.912421432406035;9.182116406240544;18.354151059543206;5.850637505655709;60.93386249507436
14;35.628889858791;2.990851667539425;47.99082846872465;9.178070403781046;18.22976920858263;5.894099505036489;59.809973045840174
15;35.628889858791;3.0061228304199954;47.31332992601414;9.250797485926258;18.267317305200844;5.927818362893096;59.31049213722837
16;35.628889858791;2.965640766590779;46.39886055378681;9.283287019221484;18.208335777281818;5.903361203682196;58.27576174212431
17;35.628889858791;2.960224567640684;45.94253412568071;9.312250572091648;18.14316294896744;5.893578257677989;57.64753876553572
18;35.628889858791;2.968634800429725;45.62982606590044;9.334981553354014;17.941266071306387;5.86307556535053;57.088475224074664
19;35.628889858791;2.9640183641909865;45.715846297084994;9.245203182790148;17.9787521449312;5.889700160552967;57.00653512579589
20;35.628889858791;2.9684507772849935;45.314841254016464;9.241909555980508;17.873892553575416;5.878394259387627;56.53015721064048
21;34.64390731448851;2.9285652645298565;45.97404977307068;9.17390412728221;17.720626604288597;5.921863323745751;57.04952164829957
22;32.98543235594373;2.9452785404736312;46.775546047434354;9.173433174253583;17.6132922207363;5.902229450262922;57.61048545049854
23;32.98543235594373;2.9461383904262246;46.552707354057034;9.133255442942902;17.706453086787146;5.928192023983141;57.383893419751374
24;32.98543235594373;2.916299727432609;46.71240502592594;9.119834484727608;17.76963110684746;5.97876876786263;57.32843120220197
25;32.98543235594373;2.912005910803537;46.347013832582185;9.144630139722123;17.702328589727923;5.960405633961992;56.882195225712415
26;32.98543235594373;2.907498668507834;46.02316031420153;9.240293022999188;17.614629959391706;5.9528474885047915;56.571851663700755
27;32.98543235594373;2.9202172835381712;45.96456303084165;9.237413273124758;17.647059558947223;5.951005447653722;56.52385019916476
28;32.98543235594373;2.9149777308092752;45.4849778069625;9.255383258626093;17.71925009839219;5.933671414338538;56.10359874426036
29;32.98543235594373;2.935560804868805;45.491280949784475;9.216519639050173;17.631659915364732;5.938024822398629;56.01520311158091
30;32.98543235594373;2.916814232822823;45.221472939561856;9.313778866031083;17.687849431360856;5.983678301498348;55.80816703844994
