TEV4
117
64
8
112
93
246
84
15
11
75
5
33
957
79
321
6
194
64
187
54
33
82
38
216
258
79
59
2
87
85
120
206
26
16
15
46
28
94
36
1
96
35
170
116
54
107
11
230
101
5
17
30
216
95
19
204
42
55
100
112
18
76
4
34
78
35
67
307
14
33
112
46
48
24
34
23
130
15
78
50
498
5
269
28
46
941
31
45
330
22
21
53
54
276
6
118
35
44
2
99
148
24
65
144
377
3
143
8
46
45
3
78
21
15
866
460
58
10
6
123
8
11
58
77
47
51
125
174
286
50
6
45
11
204
1041
35
74
66
99
61
21
61
120
243
23
53
84
220
164
38
44
0
1261
22
26
2
88
41
78
32
251
216
5
57
54
8
102
47
62
14
23
119
27
15
38
225
50
97
3
15
48
152
54
148
57
50
1029
65
124
53
15
26
19
0
91
19
66
35
15
135
33
214
27
21
96
12
132
816
14
26
56
50
195
193
10
62
155
41
164
110
15
122
161
49
5
48
98
76
14
1200
32
326
119
213
30
50
6
204
130
33
269
132
8
66
19
32
120
41
107
81
124
138
6
57
52
28
87
88
56
7
14
149
36
41
9
61
433
66
91
73
1087
78
2
64
46
82
101
188
136
6
4
41
1044
0
1
48
74
15
22
31
64
4
47
65
48
36
13
75
18
38
50
134
13
79
47
131
112
103
21
836
10
111
422
34
27
5
265
62
149
6
80
112
23
135
1045
1
213
332
26
14
4
14
32
18
57
12
11
527
13
83
47
79
298
49
1
194
128
96
29
10
16
53
25
86
27
64
265
298
124
173
951
59
65
26
40
5
36
31
113
19
284
72
107
115
869
101
31
67
32
47
44
35
143
344
2
53
19
80
521
193
36
21
12
153
36
88
113
84
12
74
39
43
3
27
6
4
42
173
560
85
24
19
40
101
104
847
160
1
286
165
58
11
304
23
127
10
280
76
186
50
51
130
43
12
29
48
93
42
228
7
57
46
58
62
196
59
22
43
87
46
29
127
44
175
1
659
129
75
110
127
7
226
63
148
37
92
2
34
17
13
6
65
99
249
302
32
2
223
22
103
132
112
73
220
1
3
32
209
20
60
29
79
24
145
178
10
328
222
