TEV3
9
77
8
14
28
121
74
20
34
97
71
40
23
0
118
129
89
9
72
3
4
7
203
10
6
13
5
69
101
20
61
136
8
22
26
14
85
152
21
12
144
24
34
156
39
14
5
141
170
14
7
70
10
111
56
80
178
82
23
37
37
21
128
15
11
111
12
2
55
16
126
15
82
29
24
78
47
51
73
56
24
40
76
27
89
64
51
13
4
152
98
119
23
106
69
120
8
151
17
4
19
9
84
77
68
66
234
33
40
56
14
120
3
0
136
12
82
46
13
66
80
32
90
23
71
75
57
128
10
31
1
89
16
15
370
97
98
101
37
20
99
40
82
98
60
108
114
25
141
176
100
80
41
8
47
23
22
65
70
111
11
61
11
151
27
120
43
58
159
16
19
20
120
22
28
37
32
13
55
1
55
1
100
34
25
1
164
65
6
48
25
47
49
97
4
14
27
79
50
71
57
159
0
9
31
35
26
22
30
100
78
19
40
68
9
72
36
28
65
95
130
175
40
0
40
77
27
2
5
7
54
31
6
80
17
31
121
22
17
55
89
113
9
80
72
226
32
26
67
151
63
65
18
5
57
24
12
202
18
257
230
135
2
14
98
322
60
36
23
44
6
8
8
15
24
15
108
63
102
293
22
112
255
32
76
58
18
63
115
8
11
3
1
33
14
12
48
11
10
9
27
325
128
102
277
60
13
13
36
16
19
72
77
82
15
12
42
18
60
9
26
49
92
39
26
246
26
27
25
4
207
16
62
35
16
89
113
90
10
21
29
24
62
45
24
47
20
27
1
0
42
66
95
100
200
29
12
25
81
25
27
9
30
98
131
3
43
55
12
43
10
137
172
21
36
64
14
57
4
5
133
55
305
9
78
50
5
112
49
70
10
134
82
7
20
18
106
25
86
185
102
7
3
39
30
6
48
32
11
15
28
19
26
45
19
4
55
8
34
285
72
9
15
67
74
112
132
255
60
54
60
87
17
12
446
9
34
162
8
73
18
16
375
107
26
151
72
59
12
24
69
47
16
66
202
30
22
3
9
22
1
26
92
6
37
155
9
2
69
44
45
7
28
112
30
19
13
41
71
15
50
19
65
156
78
66
89
12
86
14
219
27
8
40
260
81
147
20
81
101
39
82
43
77
50
22
63
30
112
62
203
31
23
18
48
103
44
17
45
25
73
37
106
0
35
45
68
70
3
87
55
37
1
104
31
6
40
14
27
63
23
175
55
13
22
13
7
86
187
7
26
8
50
26
6
96
66
13
183
13
167
5
49
22
20
35
9
57
51
53
58
39
171
119
82
189
91
85
34
2
68
32
13
343
113
104
35
56
85
172
47
38
81
104
26
112
9
1
53
128
41
16
5
51
16
18
14
3
3
99
84
8
17
24
2
3
81
7
130
99
48
78
108
101
16
43
24
26
21
19
93
8
41
88
32
16
36
59
5
142
144
24
38
238
32
132
18
9
81
99
155
19
0
32
31
198
17
21
23
63
57
47
50
39
22
64
32
16
17
114
12
222
10
67
30
7
73
59
46
17
15
69
8
48
52
16
98
129
101
47
5
148
38
7
2
13
23
43
149
7
9
161
13
76
160
61
13
42
69
88
16
54
69
37
77
2
122
77
30
79
19
19
198
90
27
84
4
22
38
3
98
2
49
152
61
63
161
18
66
31
15
16
203
27
14
11
30
79
68
19
27
54
245
59
390
50
56
13
9
32
55
26
17
2
44
132
23
98
3
31
11
32
14
21
41
58
54
73
67
143
24
17
28
96
7
41
36
430
2
12
379
16
0
41
50
42
36
19
49
36
1
86
41
122
79
83
53
43
18
2
31
34
35
37
76
12
65
23
87
2
49
61
21
49
49
73
236
36
184
9
9
249
108
63
3
16
68
18
186
66
102
11
18
29
123
72
94
10
18
112
205
76
41
65
71
32
51
75
5
152
7
16
20
95
258
4
7
101
37
38
6
74
57
121
95
75
14
1
39
223
2
1
133
44
27
10
95
56
48
8
9
49
109
94
77
33
11
4
5
26
75
64
12
167
68
77
36
34
16
