TEV
80.0
194.0
63.0
10.0
39.0
215.0
39.0
13.0
134.0
100.0
70.0
159.0
79.0
175.0
107.0
6.0
8.0
1.0
78.0
27.0
10.0
5.0
121.0
219.0
21.0
8.0
8.0
129.0
109.0
184.0
156.0
200.0
69.0
56.0
24.0
8.0
11.0
25.0
16.0
8.0
69.0
44.0
186.0
48.0
14.0
16.0
99.0
2.0
191.0
3.0
78.0
64.0
194.0
52.0
63.0
46.0
85.0
81.0
49.0
198.0
75.0
1.0
7.0
58.0
31.0
4.0
32.0
70.0
3.0
104.0
10.0
106.0
60.0
86.0
226.0
26.0
74.0
31.0
87.0
309.0
45.0
28.0
19.0
100.0
67.0
3.0
119.0
60.0
118.0
67.0
50.0
10.0
61.0
16.0
6.0
14.0
121.0
66.0
1.0
38.0
2.0
112.0
23.0
13.0
87.0
58.0
14.0
29.0
38.0
17.0
35.0
151.0
61.0
105.0
40.0
3.0
27.0
275.0
5.0
56.0
27.0
33.0
165.0
21.0
81.0
115.0
34.0
103.0
12.0
44.0
19.0
125.0
21.0
17.0
84.0
49.0
13.0
37.0
19.0
60.0
154.0
1.0
10.0
9.0
73.0
173.0
7.0
37.0
14.0
28.0
277.0
15.0
412.0
6.0
53.0
52.0
5.0
112.0
12.0
4.0
166.0
51.0
92.0
10.0
105.0
20.0
6.0
20.0
1.0
51.0
173.0
66.0
42.0
148.0
27.0
13.0
4.0
142.0
98.0
53.0
1.0
1.0
45.0
167.0
1.0
71.0
33.0
5.0
79.0
49.0
98.0
13.0
23.0
15.0
10.0
15.0
78.0
31.0
32.0
3.0
25.0
64.0
31.0
126.0
2.0
39.0
4.0
35.0
32.0
220.0
21.0
1.0
1.0
57.0
39.0
37.0
106.0
1.0
13.0
106.0
2.0
75.0
290.0
61.0
439.0
73.0
30.0
3.0
217.0
97.0
25.0
83.0
27.0
71.0
61.0
8.0
128.0
6.0
2.0
117.0
103.0
4.0
27.0
31.0
19.0
184.0
28.0
15.0
77.0
12.0
268.0
13.0
37.0
57.0
8.0
190.0
132.0
10.0
40.0
61.0
0.0001
56.0
69.0
78.0
127.0
31.0
22.0
77.0
34.0
79.0
80.0
27.0
242.0
23.0
19.0
25.0
2.0
43.0
42.0
59.0
4.0
13.0
75.0
133.0
85.0
300.0
9.0
31.0
35.0
4.0
39.0
142.0
4.0
28.0
70.0
29.0
10.0
7.0
175.0
21.0
12.0
114.0
132.0
114.0
125.0
132.0
27.0
42.0
2.0
18.0
113.0
20.0
27.0
18.0
16.0
30.0
34.0
29.0
22.0
133.0
208.0
59.0
79.0
113.0
5.0
63.0
18.0
128.0
136.0
22.0
61.0
39.0
87.0
50.0
91.0
20.0
111.0
101.0
30.0
34.0
29.0
122.0
50.0
7.0
109.0
95.0
26.0
37.0
37.0
323.0
93.0
50.0
87.0
148.0
354.0
11.0
92.0
8.0
97.0
27.0
96.0
426.0
11.0
4.0
100.0
110.0
62.0
12.0
117.0
29.0
11.0
4.0
1.0
29.0
23.0
45.0
61.0
165.0
1.0
83.0
12.0
18.0
3.0
6.0
53.0
15.0
28.0
17.0
181.0
94.0
27.0
23.0
1.0
5.0
104.0
60.0
55.0
19.0
26.0
139.0
109.0
219.0
52.0
11.0
17.0
261.0
68.0
106.0
22.0
98.0
60.0
