TEV
406.0
291.0
126.0
67.0
265.0
218.0
444.0
39.0
11.0
519.0
13.0
36.0
25.0
537.0
35.0
396.0
1138.0
171.0
560.0
646.0
644.0
9.0
172.0
598.0
209.0
533.0
131.0
92.0
9.0
128.0
1295.0
335.0
641.0
249.0
349.0
169.0
25.0
362.0
335.0
42.0
233.0
376.0
147.0
1257.0
230.0
46.0
701.0
106.0
2.0
807.0
3.0
113.0
214.0
382.0
4.0
706.0
17.0
473.0
743.0
204.0
573.0
181.0
147.0
748.0
850.0
198.0
202.0
284.0
1020.0
263.0
18.0
163.0
79.0
8.0
238.0
15.0
465.0
182.0
716.0
11.0
241.0
5.0
284.0
196.0
621.0
565.0
122.0
4.0
206.0
70.0
198.0
123.0
361.0
31.0
5.0
238.0
722.0
87.0
58.0
235.0
32.0
37.0
55.0
85.0
73.0
57.0
28.0
319.0
971.0
80.0
236.0
161.0
186.0
414.0
275.0
31.0
450.0
67.0
111.0
194.0
194.0
181.0
32.0
169.0
125.0
376.0
235.0
196.0
238.0
188.0
13.0
1102.0
111.0
95.0
133.0
80.0
1376.0
111.0
717.0
172.0
136.0
440.0
220.0
615.0
277.0
523.0
12.0
65.0
34.0
393.0
181.0
509.0
182.0
474.0
0.0001
248.0
139.0
1036.0
1252.0
77.0
729.0
682.0
777.0
331.0
48.0
182.0
163.0
318.0
462.0
193.0
255.0
49.0
132.0
6.0
19.0
148.0
41.0
385.0
248.0
167.0
243.0
96.0
103.0
30.0
228.0
95.0
242.0
1078.0
358.0
459.0
169.0
181.0
6.0
60.0
241.0
256.0
1.0
5.0
233.0
308.0
143.0
198.0
198.0
908.0
212.0
913.0
1048.0
83.0
95.0
101.0
157.0
527.0
430.0
30.0
186.0
366.0
980.0
339.0
21.0
81.0
254.0
1062.0
263.0
273.0
631.0
3.0
41.0
