TEV
31.0
189.0
191.0
68.0
15.0
25.0
23.0
118.0
167.0
102.0
24.0
61.0
117.0
105.0
43.0
121.0
18.0
21.0
13.0
5.0
6.0
55.0
17.0
36.0
38.0
51.0
121.0
24.0
73.0
71.0
7.0
15.0
130.0
23.0
82.0
22.0
54.0
19.0
87.0
11.0
11.0
45.0
45.0
27.0
75.0
148.0
102.0
70.0
70.0
3.0
110.0
97.0
92.0
176.0
153.0
55.0
133.0
154.0
73.0
93.0
57.0
188.0
3.0
72.0
138.0
151.0
119.0
62.0
52.0
118.0
14.0
64.0
41.0
73.0
116.0
30.0
213.0
347.0
14.0
14.0
15.0
94.0
244.0
154.0
104.0
7.0
162.0
31.0
111.0
11.0
490.0
21.0
109.0
98.0
98.0
179.0
79.0
51.0
29.0
330.0
54.0
14.0
94.0
30.0
1.0
57.0
4.0
111.0
145.0
72.0
71.0
90.0
26.0
193.0
17.0
301.0
21.0
38.0
17.0
99.0
89.0
71.0
39.0
234.0
399.0
30.0
75.0
173.0
55.0
111.0
61.0
193.0
79.0
104.0
29.0
14.0
11.0
111.0
24.0
90.0
39.0
8.0
0.0001
38.0
93.0
97.0
47.0
16.0
178.0
170.0
0.0001
36.0
13.0
1.0
71.0
78.0
17.0
113.0
42.0
1.0
22.0
18.0
113.0
24.0
24.0
83.0
49.0
186.0
96.0
52.0
11.0
79.0
140.0
116.0
47.0
58.0
95.0
67.0
95.0
50.0
9.0
6.0
148.0
137.0
65.0
24.0
168.0
2.0
16.0
46.0
304.0
20.0
52.0
214.0
21.0
72.0
43.0
43.0
37.0
9.0
27.0
9.0
191.0
55.0
18.0
87.0
30.0
6.0
263.0
38.0
20.0
21.0
73.0
33.0
75.0
32.0
16.0
10.0
28.0
47.0
92.0
82.0
12.0
55.0
161.0
120.0
111.0
125.0
216.0
14.0
164.0
4.0
6.0
34.0
217.0
110.0
19.0
47.0
46.0
10.0
80.0
90.0
182.0
8.0
7.0
48.0
24.0
21.0
93.0
29.0
95.0
36.0
2.0
74.0
342.0
125.0
52.0
34.0
11.0
49.0
55.0
48.0
53.0
97.0
45.0
24.0
39.0
34.0
13.0
67.0
33.0
14.0
89.0
34.0
173.0
24.0
76.0
139.0
14.0
57.0
97.0
24.0
14.0
4.0
28.0
29.0
173.0
45.0
8.0
47.0
136.0
54.0
18.0
12.0
36.0
0.0001
1.0
31.0
106.0
83.0
202.0
174.0
17.0
76.0
119.0
114.0
79.0
28.0
42.0
35.0
29.0
480.0
90.0
21.0
11.0
85.0
29.0
298.0
33.0
25.0
4.0
135.0
0.0001
282.0
115.0
