TEV
30.0
53.0
53.0
62.0
18.0
2.0
33.0
12.0
6.0
15.0
2.0
0.0001
46.0
13.0
27.0
24.0
19.0
21.0
7.0
26.0
8.0
23.0
7.0
9.0
28.0
21.0
33.0
18.0
38.0
3.0
41.0
0.0001
4.0
0.0001
43.0
26.0
0.0001
8.0
66.0
19.0
93.0
1.0
21.0
24.0
21.0
37.0
99.0
32.0
15.0
90.0
40.0
25.0
66.0
1.0
28.0
210.0
8.0
52.0
36.0
28.0
29.0
59.0
59.0
78.0
33.0
28.0
27.0
17.0
22.0
41.0
8.0
35.0
90.0
20.0
17.0
16.0
29.0
20.0
66.0
30.0
94.0
39.0
0.0001
17.0
14.0
30.0
25.0
34.0
34.0
30.0
24.0
9.0
10.0
8.0
14.0
36.0
49.0
210.0
0.0001
11.0
7.0
65.0
5.0
155.0
60.0
43.0
25.0
84.0
1.0
56.0
4.0
133.0
40.0
26.0
50.0
13.0
24.0
3.0
7.0
48.0
18.0
2.0
7.0
24.0
109.0
4.0
59.0
64.0
14.0
21.0
49.0
2.0
122.0
3.0
38.0
11.0
17.0
13.0
19.0
1.0
5.0
29.0
46.0
14.0
32.0
23.0
71.0
114.0
65.0
66.0
13.0
35.0
28.0
0.0001
39.0
21.0
31.0
2.0
84.0
50.0
1.0
131.0
11.0
72.0
35.0
13.0
39.0
19.0
17.0
3.0
2.0
23.0
49.0
9.0
19.0
36.0
12.0
99.0
7.0
78.0
143.0
2.0
68.0
14.0
7.0
5.0
5.0
5.0
50.0
37.0
8.0
28.0
41.0
68.0
8.0
59.0
136.0
35.0
28.0
79.0
15.0
41.0
88.0
9.0
23.0
68.0
101.0
92.0
2.0
66.0
60.0
22.0
99.0
26.0
80.0
94.0
19.0
0.0001
70.0
9.0
11.0
12.0
14.0
23.0
5.0
39.0
111.0
13.0
66.0
56.0
15.0
43.0
21.0
55.0
16.0
20.0
39.0
9.0
87.0
17.0
14.0
14.0
7.0
54.0
35.0
47.0
53.0
16.0
25.0
62.0
47.0
6.0
102.0
7.0
30.0
7.0
52.0
7.0
9.0
18.0
28.0
55.0
41.0
10.0
0.0001
34.0
12.0
33.0
3.0
34.0
87.0
23.0
68.0
7.0
69.0
234.0
15.0
3.0
20.0
2.0
2.0
4.0
19.0
66.0
23.0
11.0
4.0
92.0
48.0
64.0
5.0
175.0
21.0
22.0
41.0
2.0
54.0
9.0
7.0
55.0
183.0
31.0
12.0
129.0
60.0
26.0
4.0
13.0
12.0
169.0
4.0
78.0
32.0
17.0
22.0
21.0
8.0
90.0
71.0
11.0
27.0
36.0
26.0
18.0
52.0
35.0
25.0
42.0
20.0
100.0
90.0
41.0
49.0
0.0001
88.0
8.0
1.0
68.0
37.0
11.0
103.0
6.0
89.0
32.0
13.0
2.0
27.0
47.0
98.0
98.0
9.0
13.0
80.0
11.0
95.0
2.0
41.0
36.0
70.0
7.0
76.0
43.0
47.0
5.0
3.0
55.0
72.0
70.0
1.0
5.0
27.0
29.0
123.0
125.0
20.0
104.0
88.0
25.0
1.0
28.0
6.0
5.0
33.0
78.0
22.0
3.0
4.0
69.0
72.0
52.0
1.0
11.0
149.0
8.0
157.0
1.0
2.0
28.0
31.0
48.0
25.0
50.0
5.0
13.0
10.0
37.0
52.0
3.0
42.0
4.0
4.0
33.0
4.0
24.0
41.0
52.0
23.0
8.0
45.0
54.0
20.0
21.0
7.0
2.0
7.0
51.0
23.0
8.0
83.0
5.0
7.0
11.0
21.0
19.0
12.0
6.0
23.0
2.0
48.0
41.0
22.0
32.0
82.0
32.0
105.0
23.0
13.0
6.0
23.0
11.0
16.0
34.0
32.0
4.0
50.0
25.0
16.0
59.0
8.0
34.0
40.0
2.0
33.0
16.0
11.0
27.0
6.0
183.0
24.0
5.0
7.0
41.0
42.0
38.0
31.0
10.0
19.0
3.0
19.0
40.0
56.0
42.0
64.0
11.0
45.0
63.0
21.0
1.0
52.0
65.0
55.0
79.0
14.0
53.0
22.0
9.0
6.0
19.0
3.0
34.0
20.0
90.0
31.0
28.0
83.0
22.0
68.0
12.0
3.0
1.0
122.0
16.0
5.0
1.0
10.0
1.0
8.0
174.0
8.0
77.0
54.0
33.0
63.0
10.0
5.0
67.0
44.0
23.0
36.0
49.0
25.0
45.0
5.0
1.0
2.0
2.0
47.0
5.0
35.0
88.0
43.0
95.0
21.0
54.0
19.0
7.0
43.0
20.0
1.0
49.0
136.0
25.0
80.0
72.0
3.0
31.0
45.0
98.0
78.0
15.0
12.0
0.0001
10.0
148.0
24.0
135.0
30.0
15.0
3.0
83.0
19.0
4.0
13.0
102.0
18.0
47.0
0.0001
14.0
72.0
34.0
82.0
9.0
23.0
4.0
152.0
14.0
4.0
3.0
6.0
18.0
15.0
50.0
140.0
8.0
10.0
3.0
29.0
2.0
34.0
28.0
17.0
1.0
1.0
23.0
31.0
100.0
34.0
51.0
9.0
15.0
17.0
27.0
3.0
37.0
57.0
31.0
10.0
56.0
39.0
19.0
46.0
54.0
59.0
2.0
7.0
0.0001
25.0
11.0
45.0
73.0
7.0
1.0
37.0
104.0
12.0
50.0
10.0
12.0
38.0
