TEV
28
11
59
2
324
71
195
9
140
72
196
138
66
44
14
43
63
51
189
135
63
148
106
19
33
19
25
20
162
11
21
43
78
239
127
62
20
12
15
67
92
301
3
13
138
321
20
8
12
56
22
34
18
198
3
101
24
43
73
40
109
30
11
229
31
102
239
25
100
8
13
59
7
51
77
250
18
70
33
159
67
41
36
273
5
16
148
217
61
65
63
38
123
15
20
18
136
73
24
3
105
39
24
12
375
15
1
3
17
92
57
30
27
126
35
78
99
57
18
71
66
25
59
63
30
81
93
45
155
1
16
18
237
41
181
116
52
106
19
112
72
62
97
3
269
119
13
19
18
66
16
38
178
22
27
142
59
89
27
3
53
68
148
8
36
4
16
10
98
25
165
175
198
82
125
1
8
2
27
1
35
33
27
26
6
65
33
7
17
7
64
1
54
9
126
