TEV
80
194
63
10
39
215
39
13
134
100
70
159
79
175
107
6
8
1
78
27
10
5
121
219
21
8
8
129
109
184
156
200
69
56
24
8
11
25
16
8
69
44
186
48
14
16
99
2
191
3
78
64
194
52
63
46
85
81
49
198
75
1
7
58
31
4
32
70
3
104
10
106
60
86
226
26
74
31
87
309
45
28
19
100
67
3
119
60
118
67
50
10
61
16
6
14
121
66
1
38
2
112
23
13
87
58
14
29
38
17
35
151
61
105
40
3
27
275
5
56
27
33
165
21
81
115
34
103
12
44
19
125
21
17
84
49
13
37
19
60
154
1
10
9
73
173
7
37
14
28
277
15
412
6
53
52
5
112
12
4
166
51
92
10
105
20
6
20
1
51
173
66
42
148
27
13
4
142
98
53
1
1
45
167
1
71
33
5
79
49
98
13
23
15
10
15
78
31
32
3
25
64
31
126
2
39
4
35
32
220
21
1
1
57
39
37
106
1
13
106
2
75
290
61
439
73
30
3
217
97
25
83
27
71
61
8
128
6
2
117
103
4
27
31
19
184
28
15
77
12
268
13
37
57
8
190
132
10
40
61
0
56
69
78
127
31
22
77
34
79
80
27
242
23
19
25
2
43
42
59
4
13
75
133
85
300
9
31
35
4
39
142
4
28
70
29
10
7
175
21
12
114
132
114
125
132
27
42
2
18
113
20
27
18
16
30
34
29
22
133
208
59
79
113
5
63
18
128
136
22
61
39
87
50
91
20
111
101
30
34
29
122
50
7
109
95
26
37
37
323
93
50
87
148
354
11
92
8
97
27
96
426
11
4
100
110
62
12
117
29
11
4
1
29
23
45
61
165
1
83
12
18
3
6
53
15
28
17
181
94
27
23
1
5
104
60
55
19
26
139
109
219
52
11
17
261
68
106
22
98
60
