TEV
30
22
51
37
46
65
19
2
31
26
15
2
3
36
53
4
3
95
21
64
8
16
20
60
17
54
25
10
30
55
4
23
47
57
34
29
50
18
11
36
5
34
9
26
28
0
41
47
4
31
0
16
101
8
33
13
13
3
2
2
52
28
9
15
44
61
29
7
52
26
33
46
41
7
76
36
33
49
11
21
12
43
25
6
23
5
171
9
39
2
40
28
74
80
48
27
10
12
8
45
45
7
16
13
99
3
5
43
35
54
3
24
53
39
15
2
9
4
67
8
27
10
72
7
37
32
9
0
40
125
4
9
3
32
24
19
41
10
31
64
84
6
58
23
65
25
31
4
57
71
48
37
2
84
16
26
7
9
6
44
3
37
47
40
30
27
33
6
36
126
31
29
58
2
2
4
40
7
23
83
25
2
84
17
26
2
74
65
16
8
19
40
55
75
34
24
14
1
8
30
49
8
14
26
113
32
36
15
29
46
1
23
3
16
3
9
61
2
88
33
3
6
19
37
95
33
17
46
0
103
110
71
2
1
11
7
29
40
2
41
10
9
59
4
0
68
6
34
4
86
44
3
85
30
18
161
60
37
30
33
34
11
24
182
10
35
74
53
22
18
11
60
49
5
22
137
20
72
28
16
3
33
0
47
48
6
27
86
49
58
62
7
0
94
18
28
16
27
22
17
2
4
62
60
5
15
28
15
6
80
20
66
122
23
23
29
57
0
20
13
12
2
16
111
15
49
73
41
31
110
4
1
20
23
5
0
49
48
8
30
39
88
23
5
28
70
0
17
14
5
4
9
47
55
3
26
7
21
24
20
23
12
5
52
5
29
27
2
0
3
12
8
49
16
66
6
7
0
4
9
6
47
121
38
12
14
55
32
44
46
26
59
6
72
15
75
1
33
9
6
8
36
44
35
18
43
51
106
37
24
1
4
8
2
15
9
23
17
30
3
3
18
1
15
23
23
14
15
7
95
2
49
3
1
61
10
14
44
25
19
2
29
9
10
12
107
89
13
1
5
60
44
5
28
16
11
0
1
41
129
42
8
119
47
31
11
88
19
53
66
18
42
20
4
13
25
30
158
66
39
27
34
60
8
79
8
6
20
4
46
21
7
19
23
6
16
86
2
60
45
3
11
11
95
5
34
24
42
9
9
42
74
99
25
16
50
1
10
27
8
92
27
14
11
43
69
17
64
2
11
25
41
5
3
53
50
24
10
35
38
4
17
64
96
120
10
42
42
96
2
34
17
14
12
63
0
3
47
12
87
38
14
19
22
3
4
9
3
2
11
22
43
105
11
19
13
41
39
0
16
28
13
84
18
72
88
10
38
3
49
11
2
14
38
13
6
15
19
33
35
116
36
25
17
54
1
48
12
4
18
11
7
3
70
16
8
51
3
132
31
70
0
21
18
20
5
95
36
22
27
91
16
65
20
47
75
156
7
66
6
21
71
3
0
65
21
15
91
136
56
5
1
36
8
32
14
29
51
53
9
14
29
23
21
58
57
27
62
71
31
6
11
28
98
6
44
18
10
25
4
26
3
157
39
8
13
5
44
21
8
2
42
53
5
1
149
42
32
18
57
13
2
21
22
21
40
42
2
43
19
0
31
34
10
10
11
13
63
7
43
12
13
7
37
6
3
69
51
36
17
4
2
19
7
29
23
36
64
4
41
86
67
23
11
90
3
0
2
2
6
3
42
50
2
12
13
11
26
14
19
30
1
34
12
76
85
8
27
70
25
2
68
44
21
3
11
15
26
15
37
83
9
1
18
24
19
10
42
153
57
12
25
29
16
2
109
47
52
11
6
7
7
24
14
110
103
15
116
40
14
