TEV
10
36
14
12
4
1
21
3
9
27
4
10
15
9
23
6
15
2
8
22
13
12
22
33
2
6
36
1
9
8
1
2
6
6
4
10
2
26
29
35
0
7
40
11
25
4
1
39
6
9
1
6
13
44
19
11
5
58
5
0
9
4
6
2
28
8
27
3
1
10
26
13
15
5
31
24
1
14
7
1
2
15
2
24
50
24
9
2
3
7
35
20
4
8
38
10
12
23
35
3
44
6
8
3
8
12
4
9
4
32
5
9
17
28
17
5
40
9
5
4
13
52
1
29
25
5
4
8
13
28
11
8
3
16
11
33
25
7
6
8
9
9
57
34
13
54
5
46
6
54
0
2
6
6
6
9
3
1
9
20
5
20
28
7
10
1
15
26
12
12
3
32
2
8
0
20
35
35
16
38
24
19
13
5
11
6
48
2
40
20
14
8
13
1
1
27
36
5
10
4
35
30
39
17
30
26
7
10
1
50
3
1
8
32
7
11
4
18
5
12
1
22
12
2
7
7
9
15
5
2
47
27
9
13
24
10
17
0
4
7
3
8
1
12
4
19
48
24
7
6
16
2
6
12
0
7
13
18
14
27
1
20
13
6
5
11
17
6
10
7
46
6
8
23
14
2
7
24
0
3
24
1
21
30
25
2
8
31
12
4
1
18
11
1
21
11
6
1
5
7
16
36
0
6
1
15
3
12
20
2
11
1
20
2
21
11
36
26
7
30
2
31
3
1
19
124
27
7
33
30
16
2
7
0
26
10
10
8
1
4
0
3
27
3
11
14
7
2
19
3
8
8
10
4
2
30
11
9
37
29
2
12
32
24
9
13
18
16
37
2
28
4
13
1
29
12
13
5
16
2
5
40
18
3
7
2
10
34
6
1
32
9
1
5
1
11
28
8
15
4
7
16
19
4
12
7
1
6
5
2
10
30
14
2
2
4
17
14
25
28
4
32
18
13
30
1
2
10
4
2
11
8
16
6
8
2
44
1
8
15
0
2
27
6
14
5
3
7
28
1
3
6
27
15
7
21
17
51
2
21
31
11
3
13
10
37
7
13
12
18
30
1
3
18
10
42
1
52
22
37
24
12
9
2
1
2
10
12
7
3
29
2
10
9
1
15
21
6
18
13
10
6
26
13
72
26
4
32
5
15
5
65
3
4
13
1
4
4
23
7
24
9
17
3
0
22
1
19
2
19
9
5
19
22
13
0
32
20
7
15
9
0
12
79
18
15
0
12
7
22
7
16
0
55
22
5
2
8
3
38
10
24
23
24
16
0
6
10
3
2
14
10
18
28
0
6
19
4
2
33
12
6
10
2
6
11
8
57
33
24
0
11
2
0
0
10
79
13
44
5
8
4
27
23
15
24
9
1
25
56
7
9
7
34
27
6
11
37
6
6
12
7
1
21
27
16
10
65
3
15
13
9
42
16
7
10
4
10
20
23
6
10
7
28
4
6
12
2
20
39
15
4
65
0
6
20
3
29
14
6
18
1
6
1
43
15
10
18
17
9
19
1
20
4
4
3
3
1
6
7
4
28
16
19
18
32
10
6
27
13
6
1
35
5
10
18
12
12
16
16
28
23
28
6
51
6
51
6
50
1
16
8
1
2
11
3
8
24
7
23
27
34
4
1
8
8
2
1
37
7
19
35
2
4
14
65
5
7
2
10
9
17
18
35
10
3
7
19
1
1
1
13
22
2
14
9
4
2
25
38
7
11
14
11
10
5
5
20
25
7
35
17
12
30
3
42
5
13
14
36
1
2
13
3
14
30
1
9
30
23
3
7
0
18
27
13
6
15
7
21
10
19
10
0
21
31
7
3
3
48
38
12
19
1
13
6
10
10
22
49
24
3
15
6
2
18
6
48
2
12
18
1
2
7
19
3
9
27
20
2
8
7
5
7
7
56
17
21
3
9
10
8
4
3
9
11
6
12
2
19
2
18
7
6
4
4
9
34
7
38
1
43
9
9
11
1
0
42
31
2
23
57
4
11
21
5
3
3
1
13
3
11
6
22
23
16
14
26
1
47
13
12
3
11
28
6
2
10
1
12
2
11
38
2
17
9
34
13
42
34
6
40
13
6
8
3
31
20
67
21
2
2
17
29
18
12
1
30
12
9
18
6
5
2
7
4
19
6
43
6
6
6
17
3
11
16
6
1
12
14
4
1
31
6
10
8
4
6
42
48
2
2
22
4
19
10
1
10
19
38
5
35
14
16
7
1
2
1
13
26
4
26
17
3
41
15
2
15
11
20
0
9
14
1
1
4
7
6
40
17
22
33
5
4
12
53
51
9
2
0
11
11
8
38
12
20
51
1
4
2
7
20
18
1
6
1
24
1
8
5
10
12
9
2
1
8
15
7
1
0
20
11
2
8
8
50
7
8
9
1
2
5
9
21
30
3
18
10
5
39
5
76
22
3
28
0
19
4
18
23
4
2
2
2
10
5
7
5
3
10
3
2
0
0
16
2
11
61
7
3
34
21
2
23
20
23
8
2
22
1
20
10
34
7
2
2
2
4
9
10
1
14
6
20
10
1
35
1
8
11
5
6
1
8
24
47
14
10
15
34
5
1
43
0
8
19
17
0
1
27
8
10
0
8
6
25
21
19
8
46
31
13
8
1
29
5
29
5
31
6
4
12
1
6
32
6
19
6
7
13
7
11
13
5
12
16
5
13
1
3
30
8
13
24
10
5
5
3
7
8
7
16
19
5
7
5
13
14
28
1
0
2
30
30
3
7
3
5
23
4
3
0
14
25
10
20
24
5
0
1
18
21
22
11
9
10
13
19
0
12
5
28
11
0
3
11
3
17
5
1
1
12
24
19
13
11
12
6
7
10
5
15
2
17
12
34
0
12
1
71
1
9
4
21
24
36
14
25
19
6
13
17
14
39
11
12
4
19
2
22
2
19
6
12
57
54
11
18
10
6
8
1
4
2
16
52
19
18
8
31
4
3
3
3
10
28
3
0
