TEV
760
250
274
94
55
387
52
155
144
193
67
376
208
87
28
88
104
396
20
164
242
500
216
26
222
146
236
78
4
169
50
64
107
414
216
22
54
81
59
64
41
100
23
183
130
137
194
160
3
45
422
4
8
57
4
99
48
241
30
174
284
90
39
119
237
14
8
112
80
36
39
137
208
65
87
349
205
634
25
55
97
7
140
12
56
47
60
142
37
101
135
38
6
186
43
82
35
320
73
316
13
296
31
86
148
154
15
101
165
142
352
146
324
20
