TEV
48
14
60
31
126
1
34
32
111
13
76
60
67
119
271
21
51
7
7
4
23
42
92
101
207
35
36
89
3
26
109
65
34
44
99
24
13
26
1
126
122
27
10
56
18
85
19
109
36
31
252
154
134
55
188
33
44
119
219
50
182
31
130
49
91
26
46
26
103
100
41
65
289
14
4
17
63
0
155
32
53
147
9
5
9
16
227
32
107
115
28
51
50
131
46
112
51
34
107
12
47
86
71
5
3
1
253
93
0
329
65
16
104
120
36
32
65
58
21
62
59
78
78
59
10
155
137
181
64
2
44
34
10
16
21
19
16
6
62
94
111
39
19
47
22
103
12
46
103
86
8
116
13
62
19
54
27
1
19
14
4
62
30
107
18
55
295
2
3
155
57
3
37
31
100
102
47
78
200
214
115
99
106
242
49
32
28
41
229
17
10
37
