DIA;TIEMPO_ATRASO;TIEMPO_DESPACHO;TIEMPO_IDA;TIEMPO_ATENCION;TIEMPO_TRASLADO;TIEMPO_DERIVACION;TIEMPO_PROCESO
1;0.0;10.242181497268295;89.77765242055085;26.56605841230145;55.785475951366664;20.6775935430919;166.8160555264609
2;0.0;10.34490818981489;101.01883540074603;31.76676809199584;60.229895608132274;23.571015466366795;184.3005039289487
3;0.0;10.1516008619686;94.8283981825323;30.950604058300012;61.23601018057553;23.8809827005808;179.8419921627895
4;0.0;10.008198361314534;105.81917116371709;31.8504195237212;63.148239968865596;24.069842213701314;184.44615792511635
5;0.0;9.998668875042075;105.07423866656978;32.53101182691943;61.32843803368252;24.1260809592523;183.06750263330053
6;0.0;9.631243997477975;107.67426538981965;31.653181755516364;61.413245594702964;24.088588462218308;185.06223482330174
7;0.0;9.597147799835962;106.23750823318528;32.599263626025945;60.6352291353801;23.723095355294824;184.64017787031202
8;0.0;9.859537612977388;110.91781305350241;33.329339934070255;62.043557949695895;23.582600429369155;185.36990990455644
9;0.0;9.319565005567043;109.65082524496316;33.27438175216577;62.26098825674589;23.51361773187343;184.86538244206503
10;0.0;9.678951635706404;110.00040331433593;32.75833961185775;62.460287197057696;23.459362800238875;185.09961445017763
11;0.0;9.73495114284973;106.96299501366956;31.76676809199582;61.76766788280118;23.505005985847653;184.76717643246636
12;0.0;9.878630937247767;108.40573128700586;32.328375989472;61.60458021023399;23.49863505828325;185.22008693885698
13;0.0;9.67257213573489;108.28689421725583;32.88384161726704;61.98206690072855;23.37737674206025;185.27460186662685
14;0.0;9.679717380490624;107.04202505546411;33.27438175216577;61.80440882715814;23.30386876973878;185.21231018393968
15;0.0;9.66899951335702;110.34307421919206;33.44653695407926;61.524710387503454;23.495057077954282;188.64842771262792
16;0.0;9.69216675502231;111.08537855077142;33.32933993407024;61.47616939355856;23.45253062872398;186.40752238062555
17;0.0;9.704224394668332;111.79853081969804;33.511499751989646;61.47003607787962;23.26477334388585;188.56656775336484
18;3.2002925916749514;9.776066935419667;111.83432346079691;32.98894310492202;61.638810134261334;23.229731684674018;188.67497508321057
19;3.2002925916749514;9.755540495204997;112.72581322771657;33.2194235702613;62.086601683973036;23.3568802275156;189.37825630066723
20;3.2002925916749514;9.896171686368621;114.0409655111303;33.20887951474199;62.08045257907631;23.4404462164577;189.48841276131827
21;3.2002925916749514;9.929230447239373;115.83372405961813;33.64713969373888;62.09514044520741;23.510044576435323;189.6760465257699
22;3.2002925916749514;9.925665708890827;115.73233363222423;33.637158484462226;62.06815436928282;23.50221303861221;189.55828558674378
23;3.2002925916749514;9.814060098596963;114.78523661397594;33.6911685966997;62.260810409778585;23.499146198330244;189.96495931560327
24;3.2002925916749514;9.692599631871833;113.62089863648634;33.63518477970625;62.35676976052287;23.501190758518224;189.55200649151794
25;3.2002925916749514;9.617569966348537;113.68730649841437;33.6203819940364;62.35676976052287;23.44310008852548;189.75233504102812
26;3.2002925916749514;9.606267296601633;115.5889433202246;33.52139216239488;62.35676976052287;23.274744603794904;193.2623564065491
27;18.408340131206188;9.693032508721355;117.84279978443628;33.632224222572276;62.35676976052287;23.27480899655416;194.07167443641254
28;18.408340131206188;9.651136401467697;117.86424308912972;33.4309547389564;62.3449352568472;23.173763055234524;194.1040208768644
29;18.408340131206188;9.59044531752172;117.55890614808445;33.51239308679108;62.20988875364941;23.27455142551714;193.89673851457167
30;18.408340131206188;9.51839959071406;117.55890614808445;33.51239308679108;62.20988875364941;23.30794657418315;194.16219436388488
