DIA;TIEMPO_ATRASO;TIEMPO_DESPACHO;TIEMPO_IDA;TIEMPO_ATENCION;TIEMPO_TRASLADO;TIEMPO_DERIVACION;TIEMPO_PROCESO
1;0.0;3.105657520604778;23.854274849982843;7.640894406682972;15.957032545348431;5.097749256277184;33.80550682145708
2;0.0;3.0246619790554634;27.874660958327844;7.877938221650312;17.043927024458448;5.9097834384469525;39.05061471184155
3;0.0;2.9132953209858288;26.02831605879223;7.701572011956557;17.309050790657288;6.0369925496817745;36.77620403910428
4;0.0;2.8239048614668314;30.05295180233692;8.003217389017417;17.853334951932467;6.12597412509694;41.8831496438437
5;0.0;2.8258685679266162;29.781222314961102;8.19029958611474;17.486767386644978;6.178076739204686;41.11662775755257
6;0.0;2.6999122484926916;30.167907808223024;8.194478352699317;17.30488977581919;6.24597391378638;41.47188361488331
7;0.0;2.727372637881438;29.49877144144009;8.457156016881886;16.917820693737507;6.149965992859686;40.46624194459503
8;0.0;2.7537118119432273;30.372075856545315;8.597224141277396;17.4524123787802;6.073280355171939;41.68808825957366
9;0.0;2.6612347462408352;29.9063911512943;8.575121518998694;17.66334282211016;6.075590276726012;40.779070442596726
10;0.0;2.6846031137527877;30.22582283905309;8.467689146958223;17.768001829150688;6.050718739981451;41.61951038285289
11;0.0;2.71863733647685;29.49300860245835;8.365686843544431;17.629224234189472;6.0229793351623115;40.98330691927482
12;0.0;2.7682088899940593;29.64139251698791;8.499006502939825;17.598501377196538;6.021107563958959;41.0214578605346
13;0.0;2.744095682777108;29.709092071805383;8.544098976482573;17.606706412340035;5.986313098926556;41.145506241665586
14;0.0;2.750314449350431;29.58044339791153;8.582051450829006;17.57828095767815;5.966022938845995;40.981832858360434
15;0.0;2.7239804954799265;30.18606834699367;8.595486419902633;17.502308602211773;6.017302406613632;41.54129358062373
16;0.0;2.750719963608772;29.995070971515975;8.596473504707038;17.373304846651227;6.0483943543429195;41.38774336007338
17;0.0;2.7855575672022974;30.0305395767863;8.616369147719452;17.412641888746204;6.026906450813535;41.60152833819787
18;1.2949114112655924;2.8066216709050322;30.202700542814295;8.53594527901816;17.382468990004824;6.030686591164561;41.638703403628945
19;1.2949114112655924;2.7918530303501767;30.332744711352902;8.69929520121684;17.511547771662503;6.0773781450515205;41.960723102318866
20;1.2949114112655924;2.8019236296865935;30.61335058743141;8.715136905481792;17.585886060287063;6.095843800791188;42.3502984811653
21;1.2949114112655924;2.814410476841767;30.971106719814113;8.838549559927772;17.507849541563505;6.116475544937556;42.69365238191165
22;1.2949114112655924;2.80891195135865;30.910949835860663;8.826626464409157;17.49502487815211;6.113790571404452;42.63301143121069
23;1.2949114112655924;2.794978732649087;30.780310745889075;8.863996374154894;17.6901806260328;6.102338415068767;42.58551468012056
24;1.2949114112655924;2.7748616531350505;30.41488706538405;8.816701976689515;17.75591498264846;6.08844406202937;42.31332071688545
25;1.2949114112655924;2.7556054590384615;30.533035695523953;8.791038009497834;17.748033398367834;6.060661430903825;42.36165976869868
26;1.2949114112655924;2.7512237825507313;31.050688198199033;8.789760914577446;17.834220499366168;6.047955249183479;43.087058622390245
27;7.4937556034923345;2.7877138935131285;31.65181464457068;8.817975902417531;17.88979514133228;6.0444682831652266;43.46950338254199
28;7.4937556034923345;2.7738717075826296;31.717876124853202;8.854142167857507;17.840970702703597;6.034041576277431;43.51142969091199
29;7.4937556034923345;2.7611769711971985;31.765930404120645;8.88108484949382;17.812856809729823;6.053994455308375;43.481427021167406
30;7.4937556034923345;2.7562920706716976;31.686822452651793;8.89655491405883;17.849830493292764;6.071442237097892;43.58120704867571
