DIA;TIEMPO_ATRASO;TIEMPO_DESPACHO;TIEMPO_IDA;TIEMPO_ATENCION;TIEMPO_TRASLADO;TIEMPO_DERIVACION;TIEMPO_PROCESO
1;0.0;7.227631973377028;69.16403141945;22.97773547324875;31.699765849074957;14.92745811455485;118.77492394750175
2;0.0;7.092995396947561;77.01459267953034;24.257605047345802;38.87570826580848;17.652294793625096;143.91801859419581
3;0.0;6.647117800763574;74.79698003138087;23.4165240508468;41.5944761087411;17.8616634283705;141.84678098555182
4;0.0;6.613060800367896;83.48147314823169;24.37730141953815;44.8953212919929;18.410523040938944;149.0934393232892
5;0.0;6.70849530520706;82.58330184148728;25.308785319413268;44.8437756586047;17.8616634283705;148.10301839613555
6;0.0;6.489229979808905;82.56291365597981;24.503698068155735;43.18893434508462;18.056402532054285;148.18995581178837
7;0.0;6.5998657920749055;82.62611549298704;24.538307930094334;41.85501859966545;17.62177928476805;147.70566157801954
8;0.0;6.670201724623749;85.85801264070805;24.72115763208346;43.130057129800555;17.68116241941645;150.17467427620915
9;0.0;6.33195731395961;84.45287501402034;24.90585769364688;43.63755496806492;17.68239156638158;149.94625782486747
10;0.0;6.556904227616372;84.05097810136749;24.523200686606277;43.4899351796515;17.66645880640215;152.22690355785687
11;0.0;6.678559435203573;82.54257336554073;24.4464558801298;43.55705120970689;17.425851595716782;150.23541387675772
12;0.0;6.863919900704818;82.80964005837032;24.791419217491796;43.31496641339383;17.560503959903897;152.29023512589927
13;0.0;6.876505172926548;82.7186745270723;24.79965440990076;43.667952760137105;17.330677448464638;152.16174958356208
14;0.0;6.87798544136204;82.70915641121519;24.83671277574113;43.63755496806491;17.325176071706558;151.69813178990728
15;0.0;6.76555733527915;82.71863611656008;24.875402830898487;43.156658234164766;17.491981598110485;151.89271146737832
16;0.0;6.867215940210374;82.66203560183212;24.74837939138514;43.185094083655244;17.68257045527426;151.84824951763687
17;0.0;6.858153305062952;82.57610319395121;24.80377200610525;43.18588753609461;17.6840015664157;152.16191525685775
18;2.9187611303350423;6.881999332441247;83.06326208757673;24.599353707968454;43.181198831886846;17.68561156644982;152.16340631651883
19;2.9187611303350423;6.805452769626769;83.96081946857521;24.7625960440604;43.63375524405589;17.6857904553425;152.74991233921548
20;2.9187611303350423;6.849197002279625;84.64914277891276;24.832026472599782;43.604991231175;17.7969060442505;154.95677979097175
21;2.9187611303350423;6.821202976747292;85.46093530367962;25.023490291469724;43.154813114906055;17.866896456011798;155.63051429400423
22;2.9187611303350423;6.815181420065179;85.40054738909856;24.96970939557552;43.16009025830221;17.8680593510432;155.5246580286273
23;2.9187611303350423;6.820306331143598;85.00105299901884;25.026643150611598;43.6831516561732;17.83899834392849;155.14292313484722
24;2.9187611303350423;6.812960340151157;83.91250664144263;24.8937592167363;43.652753864101015;17.71458824091685;154.53150935254845
25;2.9187611303350423;6.756643794461614;84.37710681554015;24.8874704753403;43.63375524405589;17.689801249605182;154.9588817419184
26;2.9187611303350423;6.752604362950394;84.55311601417125;24.79173414397748;43.6831516561732;17.674860870981746;155.14292313484722
27;14.189687176569713;6.8162919600221885;86.03050172750025;24.92434699004582;43.59540322688138;17.65352259973552;156.04887434647767
28;14.189687176569713;6.8195591264738535;86.2652224178586;25.137609049128876;43.4899351796515;17.6857904553425;155.9908079805997
29;14.189687176569713;6.811849800194145;86.09865814466467;25.163252663056383;43.42861232113408;17.69113818102608;155.3272165637509
30;14.189687176569713;6.819110803672006;85.9952419087189;25.18403540469864;43.46266713154222;17.71417640948556;155.50801578593328
