DIA;TIEMPO_ATRASO;TIEMPO_DESPACHO;TIEMPO_IDA;TIEMPO_ATENCION;TIEMPO_TRASLADO;TIEMPO_DERIVACION;TIEMPO_PROCESO
1;0.0;1.9851137504055902;30.674075661595985;9.353936946051752;16.04214619370892;5.690052302670445;41.54721354989947
2;0.0;2.2358255268071168;33.50627992631911;9.945465453707499;18.609011736362135;6.022212361055507;48.739733240869306
3;0.0;2.2801451108978226;32.61044058659135;9.855493661447243;18.773200148648375;6.0621190229073;47.20735635624282
4;2.49871042808675;2.428661232601201;37.979292369388745;9.51245241371862;18.643846904473875;6.110007082545083;51.10640857991146
5;2.49871042808675;2.3639638727897516;36.34263756117083;9.327181850436142;17.843601571197844;6.2064375718764255;48.605776347024225
6;2.49871042808675;2.350451372798341;36.41073120029295;9.29859980155959;17.787929189948333;6.234889482474926;48.49858692137154
7;2.49871042808675;2.430659931852644;35.845594653529716;9.246283903686235;17.656010623062784;6.255037923727634;48.18307476686204
8;2.49871042808675;2.4795526399497643;34.989098074988526;9.030690196267349;17.540985574253213;6.227678807863966;47.0295349301912
9;2.5690272090030413;2.5964747385987024;34.230760561048214;8.824200197655731;17.607161091649953;6.087824539166456;46.23221047831942
10;2.5690272090030413;2.633925239821002;33.817106533865335;8.729238578953618;17.477649823100208;6.049955328859486;45.67795351650957
11;2.5690272090030413;2.6294391850649084;33.66989200647042;8.650779989069948;17.728909306777222;6.061872961827972;45.619544026426986
12;2.5690272090030413;2.661297795813975;33.59298846201473;8.600450999330917;17.708482027016935;6.022613597152602;45.258311344888874
13;5.392265462957551;2.6947838307434595;35.26057171736225;8.70642107128352;17.733156821027354;5.968660538487832;46.83188538898579
14;5.392265462957551;2.75165751021027;34.75390409149302;8.781604579974955;17.846465513456483;5.979214312714959;46.46518326962148
15;5.0600849355331965;2.741349539418794;34.593754380483624;8.768565159008599;17.781267301243386;5.9822042858902424;46.139160802319516
16;4.840861253213878;2.748387589192835;35.94918731137432;8.68519132621282;17.916699279094434;5.978304568321633;47.24487164356498
17;4.686310325514646;2.753321870607106;36.567281448257845;8.723238776098789;18.004527084731002;5.937988443665556;47.94997474986966
18;5.459891179014028;2.77294461869381;36.89601762367187;8.742396767166191;17.985987073155663;5.931573503842286;48.3175626015144
19;5.459891179014028;2.769552198244663;36.40204772875067;8.812966215281309;17.80667254813645;5.938907919162663;47.6525878439009
20;5.337125769109382;2.7527739180288537;36.78820844298866;8.821967096233186;17.831993673000593;5.923288287251624;48.03366420165699
21;5.337125769109382;2.7406628141371168;36.56744330333848;8.8673617438827;17.73704424349161;5.911305808006101;47.7211511383256
22;5.268700617883294;2.7168019780499733;36.73554595024704;9.003224963895876;18.011489310944214;5.882427289206831;48.25749598769209
23;5.268700617883294;2.736953142067656;36.49147418621728;9.047812701597485;18.027404750226708;5.871083242042048;47.92589452247707
24;5.268700617883294;2.735308955780023;36.271601783347776;9.080684028366555;18.012414215297927;5.8652177825210465;47.82394612372315
25;5.268700617883294;2.726702631527148;36.19564502947111;9.091226025558862;18.014673873697134;5.895555504875348;47.765875183594545
26;5.268700617883294;2.7226429084472383;36.182459573210906;9.09333646473101;18.00980420315865;5.895868319290805;47.75045274726531
27;5.268700617883294;2.7134463415709624;36.12167136370277;9.080070543143789;17.96226343211812;5.873210900678837;47.69005034803332
28;5.110101514977468;2.7030373077255505;35.964087522634095;9.017430207237;18.122702022299457;5.856906085982954;47.67825712558501
29;5.110101514977468;2.7355289807141654;35.77337417294102;9.078514880898794;18.060214701182602;5.8493430512569775;47.3518003503706
30;5.110101514977468;2.74629430146865;35.581569112736496;9.118340214940682;18.12260058057303;5.829130129814319;47.19844559347104
