DIA;TIEMPO_ATRASO;TIEMPO_DESPACHO;TIEMPO_IDA;TIEMPO_ATENCION;TIEMPO_TRASLADO;TIEMPO_DERIVACION;TIEMPO_PROCESO
1;0.0;3.056000634488481;55.95901460566529;19.24294258269278;25.59335685009185;9.74785880093401;112.60809699332304
2;0.0;3.6020467014204254;55.766254123228954;18.026536100791347;27.491060984247397;10.728890012566286;114.69993709012707
3;0.0;3.427534997019419;57.17645433878075;17.616428005734583;27.553922054402;10.978938667814472;115.96642381782506
4;4.099319587006903;3.4612882420329507;61.72751848769271;17.011521676620433;27.735744503987465;10.963029263607833;120.00127475589358
5;4.099319587006903;3.523942846396547;59.412052337494856;16.60008420786111;27.067777394961468;10.889949460316503;116.51231416137865
6;4.099319587006903;3.519110497710822;58.550433370803546;16.586987061600194;27.015300708259822;10.909419375738668;115.76176681228188
7;4.099319587006903;3.499660215762415;57.66858178380732;16.486394875296416;27.07496420278828;10.763368157060011;114.62817644816843
8;4.099319587006903;3.6186044741230434;58.35187888286818;15.969555009635211;27.093033205099978;10.74725617601106;114.75145746341846
9;3.405002255947553;3.689315731747747;58.70381947412225;15.626780341471497;27.190702467483483;10.704946182164505;114.72346740278873
10;3.405002255947553;3.74788791793459;58.10519502385442;15.440172398766274;26.780079652907897;10.75175959016192;113.7491119716719
11;3.405002255947553;3.784190636881843;57.71658757682989;15.406642129528622;27.04140580245959;10.813493479790667;113.7647382965863
12;3.405002255947553;3.8361084883776746;57.52959445107696;15.446187521715391;26.86770143027565;10.818404283753045;113.41449394503425
13;5.804762269872299;3.8767302855631933;59.4580243499661;15.408572571037485;27.040631304472647;10.793476487815415;115.49975817256976
14;5.804762269872299;3.9367175690057454;59.07337576445053;15.43919727516974;27.144679322514204;10.789467748433747;115.3966830003048
15;5.697867560284067;3.904634264674128;59.6380908175127;15.551399185881024;27.094260683100913;10.787818593195102;115.87786123889967
16;5.544794033729083;3.9330284150148773;61.025266383952165;15.543854060408073;27.34457490660167;10.782948209317508;117.48213688231843
17;5.858424938523221;3.945248585829533;61.47101736876387;15.52332993573791;27.598646477608803;10.734209301065423;118.1637635055067
18;6.6480386901930615;3.9790641690953596;61.99324394329806;15.60594443943992;27.68671468540705;10.659656761636045;118.80765625497538
19;6.6480386901930615;3.9667878819391436;61.49623943150363;15.70788154973811;27.47674804603178;10.672666957647033;118.18372102010552
20;6.329723298694767;3.967029526165157;62.0842788287667;15.679107455734323;27.52466381401481;10.638947682065128;118.67156055912298
21;6.329723298694767;3.95291215178621;61.80798947234457;15.757728716452915;27.368409398091814;10.645475165572003;118.37826192574688
22;6.2495399353874745;3.9448030724768475;61.94620628057225;15.841125683543963;27.73502928546603;10.603612335543882;118.95378729553443
23;6.2495399353874745;3.969519494523715;62.00397199382554;15.974260379285907;27.670161872396434;10.577944948054197;118.94536340661294
24;6.2495399353874745;3.9489477234766763;61.56585381543844;15.965554350991175;27.566724671886817;10.547929138404474;118.44896057451544
25;6.2495399353874745;3.935090887116699;61.50194843433249;16.011922373682292;27.613204965097037;10.596791012852137;118.47158541344805
26;6.2495399353874745;3.934578633828302;61.47635855171382;16.025866006833088;27.60813617356613;10.592597195752958;118.46685555927058
27;6.2495399353874745;3.9198342415614564;61.22521974038048;16.028930154705733;27.56489884529952;10.55171715802272;118.15890209821372
28;6.08426905686008;3.908603454321081;61.47550742825706;16.020308894375912;27.606544029001867;10.545509068290814;118.41426436731423
29;6.08426905686008;3.945087663310314;61.1462661812989;16.049533259206612;27.595811472828615;10.592086485497493;118.11975253832084
30;6.08426905686008;3.964696653090074;61.03846478162786;16.08746738355223;27.654483026053292;10.567371496536992;118.11798922294356
