DIA;TIEMPO_ATRASO;TIEMPO_DESPACHO;TIEMPO_IDA;TIEMPO_ATENCION;TIEMPO_TRASLADO;TIEMPO_DERIVACION;TIEMPO_PROCESO
1;0.0;5.52409252621979;90.44601479287026;30.609457571590468;37.29508528805384;16.535460477605508;154.6841021216082
2;0.0;6.120552660673947;86.87745853761558;28.9476988174158;40.33917799907119;17.12056175379046;159.80833039976218
3;0.0;5.9528985319237675;90.11547344967657;27.95693694533437;41.89488547024342;17.36493562600275;162.13259304479408
4;7.449010271067527;6.0249328414656835;97.50456834257821;27.478578438040696;43.91382198099982;17.891122628571775;167.3065348656588
5;7.449010271067527;5.966634337598595;94.23385425251149;26.79506632869515;41.971528514843726;17.842893328367452;162.30360072051494
6;7.449010271067527;5.9673409939073006;93.2016033933585;26.794098521371456;42.002185732683834;17.862185048449174;161.57030969628116
7;7.449010271067527;6.090227189440476;90.11551697154064;26.11141993858551;41.63582682112879;17.833247468326583;160.285393821882
8;7.449010271067527;6.292590409775507;91.64086894770044;25.24628844444458;41.53691598623037;17.3611518754136;160.79295398124634
9;6.089145519017983;6.42614220274069;91.52972329135973;25.001875413122708;41.833571034563185;17.138293782192648;161.12359846954723
10;6.089145519017983;6.5266391840359725;90.11548433014259;24.737599324851104;41.715936143693135;17.24774129685231;159.15896760228932
11;6.089145519017983;6.663895248822219;89.93317823967625;24.612162876070354;42.405179264313574;17.365262134219257;158.89081878811658
12;6.089145519017983;6.69673162706512;90.30588795356029;24.481125650254945;42.10948599512425;17.303316489630483;156.21104264893796
13;10.135006238799178;6.718727881656004;94.24391991526491;24.4498146578013;42.356765507375655;17.296123536720582;160.51337489629827
14;10.135006238799178;6.764691721024217;92.71322357129702;24.409557667503748;42.32240716840921;17.293040842616335;159.90104145327624
15;9.247936080291671;6.726425419859228;94.28418256627856;24.5104552772854;42.52180888929533;17.31576619431078;160.05037675655282
16;8.02724134385635;6.726425419859228;95.092948905929;24.500512626042;43.140712414672244;17.33706604197042;162.56258520311613
17;8.908785535625789;6.742830561348982;95.32735862350773;24.4955413004203;44.162961541777285;17.21817345604224;162.66684843721208
18;14.854390383233833;6.785138111374726;95.66642136065256;24.742799622938428;44.84417879851271;17.196969647185842;162.7252898087029
19;14.854390383233833;6.746369872892384;95.18821564924329;24.831029356409434;44.386589084257466;17.149400016788118;161.9926891925336
20;12.817041001927093;6.754613766552725;95.7493399258742;24.831029356409434;44.162972849969094;17.124595714251118;162.68566611028143
21;12.817041001927093;6.72667614844589;95.41223297639881;25.131512523391574;43.55404309374704;17.080262263791138;162.03391921845093
22;12.175913513769956;6.717354687714629;95.62169306585986;25.507297576749174;44.38365605186422;16.996565728608708;162.65425295450734
23;12.175913513769956;6.74316495646779;95.68562160274823;25.8456969394709;44.37914765827463;16.95433262415185;162.6417438157886
24;12.175913513769956;6.727683914680893;95.44716405793224;25.86235083256209;44.40473167366181;16.89216946138111;162.68803842204616
25;12.175913513769956;6.726759724641444;95.50277862607179;25.860269843862003;44.62974760519732;16.977350368140716;163.3734073208833
26;12.175913513769956;6.726007538881459;95.48562341418517;25.88177325851695;44.60512233371784;16.97524427440433;163.33372728513726
27;12.175913513769956;6.726174691272566;95.42720343991313;25.861371543762047;44.51082084663267;16.87615411215643;163.04776973140233
28;11.344251753247406;6.725756810294796;95.47696209085484;25.83084741651322;44.58154696194656;16.933138669300092;163.34635613759818
29;11.344251753247406;6.827929086409139;95.15743393101512;25.86770968243006;44.508032983095;16.967208366598044;162.97237774783736
30;11.344251753247406;6.84323061049408;94.7233074644011;25.90532397739032;44.71762368528567;16.905825864020766;162.75848719901384
